"","gene","colors"
"2429","Pastreoides35438","blue"
"2430","Pastreoides35447","lightgreen"
"2431","Pastreoides35500","turquoise"
"2432","Pastreoides35511","grey"
"2433","Pastreoides35623","greenyellow"
"2434","Pastreoides35657","green"
"2435","Pastreoides35712","purple"
"2436","Pastreoides35752","brown"
"2437","Pastreoides35756","tan"
"2438","Pastreoides35760","black"
"2439","Pastreoides35766","grey60"
"2440","Pastreoides35850","brown"
"2441","Pastreoides35866","salmon"
"2442","Pastreoides35880","turquoise"
"2443","Pastreoides35934","brown"
"2444","Pastreoides35992","lightcyan"
"2445","Pastreoides35999","yellow"
"2446","Pastreoides36000","yellow"
"2447","Pastreoides36010","blue"
"2448","Pastreoides36020","green"
"2449","Pastreoides36024","turquoise"
"2450","Pastreoides36026","tan"
"2451","Pastreoides36028","grey"
"2452","Pastreoides36033","yellow"
"2453","Pastreoides36067","grey"
"2454","Pastreoides36084","brown"
"2455","Pastreoides36093","grey"
"2456","Pastreoides36096","greenyellow"
"2457","Pastreoides36100","turquoise"
"2458","Pastreoides36101","salmon"
"2459","Pastreoides36118","turquoise"
"2460","Pastreoides36119","salmon"
"2461","Pastreoides36126","cyan"
"2462","Pastreoides36167","salmon"
"2463","Pastreoides36180","lightgreen"
"2464","Pastreoides36213","red"
"2465","Pastreoides36222","brown"
"2466","Pastreoides36226","blue"
"2467","Pastreoides36228","salmon"
"2468","Pastreoides36237","pink"
"2469","Pastreoides36241","lightgreen"
"2470","Pastreoides36259","purple"
"2471","Pastreoides36330","brown"
"2472","Pastreoides36345","tan"
"2473","Pastreoides36405","brown"
"2474","Pastreoides36409","salmon"
"2475","Pastreoides36412","grey60"
"2476","Pastreoides36419","greenyellow"
"2477","Pastreoides36420","blue"
"2478","Pastreoides36446","red"
"2479","Pastreoides36455","greenyellow"
"2480","Pastreoides36464","grey"
"2481","Pastreoides36465","yellow"
"2482","Pastreoides36476","yellow"
"2483","Pastreoides36511","grey"
"2484","Pastreoides36516","brown"
"2485","Pastreoides36535","pink"
"2486","Pastreoides36544","greenyellow"
"2487","Pastreoides36552","purple"
"2488","Pastreoides36570","grey"
"2489","Pastreoides36573","yellow"
"2490","Pastreoides36602","midnightblue"
"2491","Pastreoides36628","brown"
"2492","Pastreoides36636","magenta"
"2493","Pastreoides36637","cyan"
"2494","Pastreoides36655","magenta"
"2495","Pastreoides36662","brown"
"2496","Pastreoides36664","yellow"
"2497","Pastreoides36667","pink"
"2498","Pastreoides36703","grey"
"2499","Pastreoides36707","cyan"
"2500","Pastreoides36734","red"
"2501","Pastreoides36797","red"
"2502","Pastreoides36831","grey"
"2503","Pastreoides36844","cyan"
"2504","Pastreoides36845","tan"
"2505","Pastreoides36848","brown"
"2506","Pastreoides36849","red"
"2507","Pastreoides36867","lightgreen"
"2508","Pastreoides36911","grey"
"2509","Pastreoides36948","brown"
"2510","Pastreoides36976","turquoise"
"2511","Pastreoides37036","yellow"
"2512","Pastreoides37040","yellow"
"2513","Pastreoides37042","purple"
"2514","Pastreoides37070","turquoise"
"2515","Pastreoides37074","turquoise"
"2516","Pastreoides37081","greenyellow"
"2517","Pastreoides37082","pink"
"2518","Pastreoides37084","turquoise"
"2519","Pastreoides37092","blue"
"2520","Pastreoides37093","brown"
"2521","Pastreoides37168","purple"
"2522","Pastreoides37218","grey"
"2523","Pastreoides37220","turquoise"
"2524","Pastreoides37223","turquoise"
"2525","Pastreoides37238","tan"
"2526","Pastreoides37278","red"
"2527","Pastreoides37379","turquoise"
"2528","Pastreoides37390","yellow"
"2529","Pastreoides37406","green"
"2530","Pastreoides37414","pink"
"2531","Pastreoides37416","grey"
"2532","Pastreoides37421","grey"
"2533","Pastreoides37437","pink"
"2534","Pastreoides37458","yellow"
"2535","Pastreoides37468","lightcyan"
"2536","Pastreoides37471","green"
"2537","Pastreoides37499","yellow"
"2538","Pastreoides37586","blue"
"2539","Pastreoides37659","black"
"2540","Pastreoides37700","yellow"
"2541","Pastreoides37714","turquoise"
"2542","Pastreoides37735","magenta"
"2543","Pastreoides37738","green"
"2544","Pastreoides37750","blue"
"2545","Pastreoides37751","brown"
"2546","Pastreoides37775","tan"
"2547","Pastreoides37848","black"
"2548","Pastreoides37862","grey"
"2549","Pastreoides37865","pink"
"2550","Pastreoides37894","yellow"
"2551","Pastreoides37912","blue"
"2552","Pastreoides37918","yellow"
"2553","Pastreoides37987","magenta"
"2554","Pastreoides37988","grey60"
"2555","Pastreoides37990","black"
"2556","Pastreoides37991","tan"
"2557","Pastreoides38021","cyan"
"2558","Pastreoides38023","red"
"2559","Pastreoides38026","cyan"
"2560","Pastreoides38065","green"
"2561","Pastreoides38073","brown"
"2562","Pastreoides38075","yellow"
"2563","Pastreoides38081","turquoise"
"2564","Pastreoides38087","greenyellow"
"2565","Pastreoides38139","salmon"
"2566","Pastreoides38141","grey"
"2567","Pastreoides38196","magenta"
"2568","Pastreoides38198","salmon"
"2569","Pastreoides38203","brown"
"2570","Pastreoides38205","midnightblue"
"2571","Pastreoides38206","black"
"2572","Pastreoides38208","turquoise"
"2573","Pastreoides38249","red"
"2574","Pastreoides38250","grey"
"2575","Pastreoides38251","pink"
"2576","Pastreoides38276","red"
"2577","Pastreoides38283","green"
"2578","Pastreoides38349","brown"
"2579","Pastreoides38385","yellow"
"2580","Pastreoides38398","blue"
"2581","Pastreoides38401","grey"
"2582","Pastreoides38406","lightyellow"
"2583","Pastreoides38413","grey"
"2584","Pastreoides38414","purple"
"2585","Pastreoides38454","turquoise"
"2586","Pastreoides38479","brown"
"2587","Pastreoides38537","blue"
"2588","Pastreoides38540","green"
"2589","Pastreoides38541","grey"
"2590","Pastreoides38542","brown"
"2591","Pastreoides38548","red"
"2592","Pastreoides38552","salmon"
"2593","Pastreoides38577","yellow"
"2594","Pastreoides38707","blue"
"2595","Pastreoides38711","green"
"2596","Pastreoides38727","black"
"2597","Pastreoides38729","cyan"
"2598","Pastreoides38739","black"
"2599","Pastreoides38760","magenta"
"2600","Pastreoides38761","magenta"
"2601","Pastreoides38771","midnightblue"
"2602","Pastreoides38772","lightgreen"
"2603","Pastreoides38801","midnightblue"
"2604","Pastreoides38869","green"
"2605","Pastreoides38870","tan"
"2606","Pastreoides38961","salmon"
"2607","Pastreoides38964","purple"
"2608","Pastreoides38966","magenta"
"2609","Pastreoides38970","turquoise"
"2610","Pastreoides39016","turquoise"
"2611","Pastreoides39019","lightyellow"
"2612","Pastreoides39025","red"
"2613","Pastreoides39058","lightgreen"
"2614","Pastreoides39087","brown"
"2615","Pastreoides39117","cyan"
"2616","Pastreoides39120","grey"
"2617","Pastreoides39123","tan"
"2618","Pastreoides39253","grey"
"2619","Pastreoides39354","red"
"2620","Pastreoides39395","lightyellow"
"2621","Pastreoides39397","pink"
"2622","Pastreoides39407","yellow"
"2623","Pastreoides39428","purple"
"2624","Pastreoides39498","pink"
"2625","Pastreoides39503","yellow"
"2626","Pastreoides39506","purple"
"2627","Pastreoides39521","blue"
"2628","Pastreoides39522","blue"
"2629","Pastreoides39538","brown"
"2630","Pastreoides39598","turquoise"
"2631","Pastreoides39669","brown"
"2632","Pastreoides39834","brown"
"2633","Pastreoides39889","blue"
"2634","Pastreoides39892","grey"
"2635","Pastreoides39973","grey"
"2636","Pastreoides39976","purple"
"2637","Pastreoides40076","grey"
"2638","Pastreoides40137","pink"
"2639","Pastreoides40138","pink"
"2640","Pastreoides40169","turquoise"
"2641","Pastreoides40187","grey60"
"2642","Pastreoides40189","grey60"
"2643","Pastreoides40193","greenyellow"
"2644","Pastreoides40224","yellow"
"2645","Pastreoides40289","green"
"2646","Pastreoides40369","grey60"
"2647","Pastreoides40411","blue"
"2648","Pastreoides40425","grey"
"2649","Pastreoides40428","lightgreen"
"2650","Pastreoides40471","grey"
"2651","Pastreoides40473","greenyellow"
"2652","Pastreoides40503","cyan"
"2653","Pastreoides40506","turquoise"
"2654","Pastreoides40525","green"
"2655","Pastreoides40596","blue"
"2656","Pastreoides40611","green"
"2657","Pastreoides40617","magenta"
"2658","Pastreoides40618","yellow"
"2659","Pastreoides40664","turquoise"
"2660","Pastreoides40681","lightyellow"
"2661","Pastreoides40735","greenyellow"
"2662","Pastreoides40743","yellow"
"2663","Pastreoides40755","turquoise"
"2664","Pastreoides40764","brown"
"2665","Pastreoides40768","blue"
"2666","Pastreoides40769","purple"
"2667","Pastreoides40770","red"
"2668","Pastreoides40771","turquoise"
"2669","Pastreoides40772","turquoise"
"2670","Pastreoides40780","yellow"
"2671","Pastreoides40803","turquoise"
"2672","Pastreoides40926","turquoise"
"2673","Pastreoides40927","greenyellow"
"2674","Pastreoides41007","pink"
"2675","Pastreoides41021","purple"
"2676","Pastreoides41022","grey"
"2677","Pastreoides41028","lightgreen"
"2678","Pastreoides41031","blue"
"2679","Pastreoides41032","grey"
"2680","Pastreoides41108","lightcyan"
"2681","Pastreoides41166","green"
"2682","Pastreoides41205","pink"
"2683","Pastreoides41206","greenyellow"
"2684","Pastreoides41273","lightgreen"
"2685","Pastreoides41275","turquoise"
"2686","Pastreoides41281","yellow"
"2687","Pastreoides41327","black"
"2688","Pastreoides41333","black"
"2689","Pastreoides41336","pink"
"2690","Pastreoides41354","tan"
"2691","Pastreoides41371","midnightblue"
"2692","Pastreoides41380","black"
"2693","Pastreoides41442","turquoise"
"2694","Pastreoides41443","magenta"
"2695","Pastreoides41444","greenyellow"
"2696","Pastreoides41445","pink"
"2697","Pastreoides41456","turquoise"
"2698","Pastreoides41497","midnightblue"
"2699","Pastreoides41498","magenta"
"2700","Pastreoides41499","midnightblue"
"2701","Pastreoides41557","turquoise"
"2702","Pastreoides41561","red"
"2703","Pastreoides41566","grey"
"2704","Pastreoides41621","turquoise"
"2705","Pastreoides41625","black"
"2706","Pastreoides41628","grey"
"2707","Pastreoides41629","greenyellow"
"2708","Pastreoides41631","salmon"
"2709","Pastreoides41641","blue"
"2710","Pastreoides41642","green"
"2711","Pastreoides41700","grey"
"2712","Pastreoides41705","blue"
"2713","Pastreoides41706","yellow"
"2714","Pastreoides41741","pink"
"2715","Pastreoides41763","turquoise"
"2716","Pastreoides41816","midnightblue"
"2717","Pastreoides41950","grey"
"2718","Pastreoides41953","grey"
"2719","Pastreoides42029","lightcyan"
"2720","Pastreoides42109","red"
"2721","Pastreoides42115","grey"
"2722","Pastreoides42119","green"
"2723","Pastreoides42198","turquoise"
"2724","Pastreoides42255","blue"
"2725","Pastreoides42264","blue"
"2726","Pastreoides42267","green"
"2727","Pastreoides42289","red"
"2728","Pastreoides42434","turquoise"
"2729","Pastreoides42462","brown"
"2730","Pastreoides42545","turquoise"
"2731","Pastreoides42553","red"
"2732","Pastreoides42565","brown"
"2733","Pastreoides42571","red"
"2734","Pastreoides42581","blue"
"2735","Pastreoides42588","purple"
"2736","Pastreoides42893","lightcyan"
"2737","Pastreoides42895","yellow"
"2738","Pastreoides42898","turquoise"
"2739","Pastreoides42951","blue"
"2740","Pastreoides42953","turquoise"
"2741","Pastreoides43002","purple"
"2742","Pastreoides43020","turquoise"
"2743","Pastreoides43117","grey60"
"2744","Pastreoides43126","blue"
"2745","Pastreoides43146","brown"
"2746","Pastreoides43232","turquoise"
"2747","Pastreoides43330","red"
"2748","Pastreoides43435","blue"
"2749","Pastreoides43439","purple"
"2750","Pastreoides43497","salmon"
"2751","Pastreoides43498","red"
"2752","Pastreoides43527","yellow"
"2753","Pastreoides43683","yellow"
"2754","Pastreoides43685","red"
"2755","Pastreoides43689","green"
"2756","Pastreoides43692","grey"
"2757","Pastreoides43693","pink"
"2758","Pastreoides43728","grey"
"2759","Pastreoides43732","blue"
"2760","Pastreoides43797","turquoise"
"2761","Pastreoides43798","purple"
"2762","Pastreoides43806","brown"
"2763","Pastreoides43807","yellow"
"2764","Pastreoides43809","blue"
"2765","Pastreoides43810","magenta"
"2766","Pastreoides43854","grey"
"2767","Pastreoides43892","magenta"
"2768","Pastreoides43918","brown"
"2769","Pastreoides43921","green"
"2770","Pastreoides43924","green"
"2771","Pastreoides43927","grey"
"2772","Pastreoides43930","yellow"
"2773","Pastreoides43933","brown"
"2774","Pastreoides43967","turquoise"
"2775","Pastreoides43974","green"
"2776","Pastreoides44320","brown"
"2777","Pastreoides44322","tan"
"2778","Pastreoides44331","green"
"2779","Pastreoides44414","purple"
"2780","Pastreoides44415","lightyellow"
"2781","Pastreoides44418","green"
"2782","Pastreoides44439","lightcyan"
"2783","Pastreoides44526","grey"
"2784","Pastreoides44529","black"
"2785","Pastreoides44530","pink"
"2786","Pastreoides44531","blue"
"2787","Pastreoides44543","red"
"2788","Pastreoides44668","grey"
"2789","Pastreoides44706","blue"
"2790","Pastreoides44901","black"
"2791","Pastreoides44928","tan"
"2792","Pastreoides44929","magenta"
"2793","Pastreoides44966","greenyellow"
"2794","Pastreoides44970","turquoise"
"2795","Pastreoides45025","black"
"2796","Pastreoides45122","green"
"2797","Pastreoides45143","blue"
"2798","Pastreoides45144","salmon"
"2799","Pastreoides45148","tan"
"2800","Pastreoides45294","purple"
"2801","Pastreoides45379","grey"
"2802","Pastreoides45381","yellow"
"2803","Pastreoides45457","lightcyan"
"2804","Pastreoides45458","grey"
"2805","Pastreoides45466","blue"
"2806","Pastreoides45510","yellow"
"2807","Pastreoides45579","grey"
"2808","Pastreoides45584","lightgreen"
"2809","Pastreoides45593","greenyellow"
"2810","Pastreoides45595","red"
"2811","Pastreoides45596","red"
"2812","Pastreoides45599","magenta"
"2813","Pastreoides45645","turquoise"
"2814","Pastreoides45656","turquoise"
"2815","Pastreoides45678","red"
"2816","Pastreoides45686","brown"
"2817","Pastreoides45779","greenyellow"
"2818","Pastreoides45782","grey"
"2819","Pastreoides45785","black"
"2820","Pastreoides45804","magenta"
"2821","Pastreoides45842","tan"
"2822","Pastreoides45846","black"
"2823","Pastreoides45919","salmon"
"2824","Pastreoides45965","turquoise"
"2825","Pastreoides46038","turquoise"
"2826","Pastreoides46040","green"
"2827","Pastreoides46043","magenta"
"2828","Pastreoides46062","brown"
"2829","Pastreoides46314","turquoise"
"2830","Pastreoides46362","brown"
"2831","Pastreoides46364","brown"
"2832","Pastreoides46365","lightgreen"
"2833","Pastreoides46366","grey"
"2834","Pastreoides46367","blue"
"2835","Pastreoides46368","blue"
"2836","Pastreoides46382","blue"
"2837","Pastreoides46385","turquoise"
"2838","Pastreoides46387","yellow"
"2839","Pastreoides46398","greenyellow"
"2840","Pastreoides46400","blue"
"2841","Pastreoides46403","midnightblue"
"2842","Pastreoides46461","turquoise"
"2843","Pastreoides46570","turquoise"
"2844","Pastreoides46639","lightyellow"
"2845","Pastreoides46671","turquoise"
"2846","Pastreoides46677","green"
"2847","Pastreoides46678","green"
"2848","Pastreoides46743","purple"
"2849","Pastreoides46746","grey"
"2850","Pastreoides46898","grey"
"2851","Pastreoides46900","purple"
"2852","Pastreoides46967","turquoise"
"2853","Pastreoides47081","tan"
"2854","Pastreoides47083","greenyellow"
"2855","Pastreoides47106","brown"
"2856","Pastreoides47177","lightcyan"
"2857","Pastreoides47211","tan"
"2858","Pastreoides47212","yellow"
"2859","Pastreoides47213","green"
"2860","Pastreoides47218","yellow"
"2861","Pastreoides47237","greenyellow"
"2862","Pastreoides47244","grey"
"2863","Pastreoides47265","grey"
"2864","Pastreoides47298","turquoise"
"2865","Pastreoides47397","lightcyan"
"2866","Pastreoides47412","turquoise"
"2867","Pastreoides47414","grey"
"2868","Pastreoides47472","salmon"
"2869","Pastreoides47605","brown"
"2870","Pastreoides47608","grey"
"2871","Pastreoides47624","lightcyan"
"2872","Pastreoides47626","tan"
"2873","Pastreoides47627","tan"
"2874","Pastreoides47733","green"
"2875","Pastreoides47772","red"
"2876","Pastreoides47777","salmon"
"2877","Pastreoides47780","pink"
"2878","Pastreoides47944","grey"
"2879","Pastreoides48007","brown"
"2880","Pastreoides48014","grey"
"2881","Pastreoides48017","grey"
"2882","Pastreoides48037","grey60"
"2883","Pastreoides48041","black"
"2884","Pastreoides48145","turquoise"
"2885","Pastreoides48157","brown"
"2886","Pastreoides48161","greenyellow"
"2887","Pastreoides48165","blue"
"2888","Pastreoides48264","red"
"2889","Pastreoides48275","yellow"
"2890","Pastreoides48276","green"
"2891","Pastreoides48383","blue"
"2892","Pastreoides48403","brown"
"2893","Pastreoides48447","yellow"
"2894","Pastreoides48448","turquoise"
"2895","Pastreoides48451","midnightblue"
"2896","Pastreoides48457","tan"
"2897","Pastreoides48460","green"
"2898","Pastreoides48470","salmon"
"2899","Pastreoides48573","turquoise"
"2900","Pastreoides48678","yellow"
"2901","Pastreoides48679","brown"
"2902","Pastreoides48684","magenta"
"2903","Pastreoides48738","salmon"
"2904","Pastreoides48847","salmon"
"2905","Pastreoides48859","grey"
"2906","Pastreoides48958","brown"
"2907","Pastreoides49014","blue"
"2908","Pastreoides49046","tan"
"2909","Pastreoides49061","green"
"2910","Pastreoides49150","turquoise"
"2911","Pastreoides49155","black"
"2912","Pastreoides49176","blue"
"2913","Pastreoides49183","turquoise"
"2914","Pastreoides49184","brown"
"2915","Pastreoides49532","tan"
"2916","Pastreoides49533","tan"
"2917","Pastreoides49535","lightcyan"
"2918","Pastreoides49552","tan"
"2919","Pastreoides49786","brown"
"2920","Pastreoides49847","blue"
"2921","Pastreoides49848","salmon"
"2922","Pastreoides50000","grey"
"2923","Pastreoides50002","magenta"
"2924","Pastreoides50081","greenyellow"
"2925","Pastreoides50083","purple"
"2926","Pastreoides50086","green"
"2927","Pastreoides50117","grey"
"2928","Pastreoides50121","turquoise"
"2929","Pastreoides50146","brown"
"2930","Pastreoides50356","grey"
"2931","Pastreoides50436","blue"
"2932","Pastreoides50439","pink"
"2933","Pastreoides50440","blue"
"2934","Pastreoides50459","black"
"2935","Pastreoides50511","pink"
"2936","Pastreoides50515","lightyellow"
"2937","Pastreoides50583","grey"
"2938","Pastreoides50643","turquoise"
"2939","Pastreoides50699","midnightblue"
"2940","Pastreoides50720","yellow"
"2941","Pastreoides50724","green"
"2942","Pastreoides50793","brown"
"2943","Pastreoides50846","magenta"
"2944","Pastreoides50902","brown"
"2945","Pastreoides50995","turquoise"
"2946","Pastreoides51055","lightcyan"
"2947","Pastreoides51103","yellow"
"2948","Pastreoides51105","grey"
"2949","Pastreoides51113","pink"
"2950","Pastreoides51116","magenta"
"2951","Pastreoides51173","purple"
"2952","Pastreoides51174","grey"
"2953","Pastreoides51306","magenta"
"2954","Pastreoides51367","turquoise"
"2955","Pastreoides51483","turquoise"
"2956","Pastreoides51589","turquoise"
"2957","Pastreoides51626","blue"
"2958","Pastreoides51631","brown"
"2959","Pastreoides51790","yellow"
"2960","Pastreoides51794","pink"
"2961","Pastreoides51829","red"
"2962","Pastreoides51847","lightgreen"
"2963","Pastreoides51853","brown"
"2964","Pastreoides51855","brown"
"2965","Pastreoides51932","lightgreen"
"2966","Pastreoides51935","grey"
"2967","Pastreoides51974","black"
"2968","Pastreoides52024","yellow"
"2969","Pastreoides52297","grey60"
"2970","Pastreoides52303","brown"
"2971","Pastreoides52364","pink"
"2972","Pastreoides52368","blue"
"2973","Pastreoides52369","turquoise"
"2974","Pastreoides52374","turquoise"
"2975","Pastreoides52405","lightcyan"
"2976","Pastreoides52562","green"
"2977","Pastreoides52583","lightgreen"
"2978","Pastreoides52757","magenta"
"2979","Pastreoides52793","salmon"
"2980","Pastreoides52795","red"
"2981","Pastreoides52804","yellow"
"2982","Pastreoides52805","turquoise"
"2983","Pastreoides52987","brown"
"2984","Pastreoides53001","turquoise"
"2985","Pastreoides53003","grey60"
"2986","Pastreoides53023","brown"
"2987","Pastreoides53025","midnightblue"
"2988","Pastreoides53032","grey60"
"2989","Pastreoides53051","grey"
"2990","Pastreoides53164","grey"
"2991","Pastreoides53165","green"
"2992","Pastreoides53166","grey"
"2993","Pastreoides53168","green"
"2994","Pastreoides53297","blue"
"2995","Pastreoides53496","lightcyan"
"2996","Pastreoides53499","brown"
"2997","Pastreoides53507","magenta"
"2998","Pastreoides53524","turquoise"
"2999","Pastreoides53588","grey"
"3000","Pastreoides54068","brown"
"3001","Pastreoides54122","blue"
"3002","Pastreoides54184","brown"
"3003","Pastreoides54234","green"
"3004","Pastreoides54247","yellow"
"3005","Pastreoides54252","grey"
"3006","Pastreoides54268","cyan"
"3007","Pastreoides54271","tan"
"3008","Pastreoides54274","turquoise"
"3009","Pastreoides54284","black"
"3010","Pastreoides54285","tan"
"3011","Pastreoides54532","lightcyan"
"3012","Pastreoides54540","magenta"
"3013","Pastreoides54645","black"
"3014","Pastreoides54713","pink"
"3015","Pastreoides54848","magenta"
"3016","Pastreoides54850","salmon"
"3017","Pastreoides54937","brown"
"3018","Pastreoides54942","cyan"
"3019","Pastreoides55820","red"
"3020","Pastreoides55908","turquoise"
"3021","Pastreoides55938","tan"
"3022","Pastreoides55945","tan"
"3023","Pastreoides55946","tan"
"3024","Pastreoides55947","tan"
"3025","Pastreoides55984","green"
"3026","Pastreoides56035","tan"
"3027","Pastreoides56373","red"
"3028","Pastreoides56593","brown"
"3029","Pastreoides56597","yellow"
"3030","Pastreoides56665","turquoise"
"3031","Pastreoides56760","brown"
"3032","Pastreoides56850","salmon"
"3033","Pastreoides56900","black"
"3034","Pastreoides56943","cyan"
"3035","Pastreoides57185","yellow"
"3036","Pastreoides57595","grey"
"3037","Pastreoides57603","grey60"
"3038","Pastreoides57620","blue"
"3039","Pastreoides57624","yellow"
"3040","Pastreoides57685","turquoise"
"3041","Pastreoides57686","brown"
"3042","Pastreoides57783","lightyellow"
"3043","Pastreoides57785","green"
"3044","Pastreoides57880","grey60"
"3045","Pastreoides57914","purple"
"3046","Pastreoides57918","turquoise"
"3047","Pastreoides57925","green"
"3048","Pastreoides57974","tan"
"3049","Pastreoides57980","grey60"
"3050","Pastreoides57981","black"
"3051","Pastreoides57982","black"
"3052","Pastreoides57983","black"
"3053","Pastreoides57984","black"
"3054","Pastreoides57985","black"
"3055","Pastreoides57986","black"
"3056","Pastreoides57987","black"
"3057","Pastreoides58163","blue"
"3058","Pastreoides58164","brown"
"3059","Pastreoides58238","red"
"3060","Pastreoides58239","yellow"
"3061","Pastreoides58486","turquoise"
"3062","Pastreoides58547","pink"
"3063","Pastreoides58551","lightgreen"
"3064","Pastreoides58553","salmon"
"3065","Pastreoides58703","brown"
"3066","Pastreoides58843","brown"
"3067","Pastreoides58975","green"
"3068","Pastreoides58990","grey"
"3069","Pastreoides59143","cyan"
"3070","Pastreoides59144","grey"
"3071","Pastreoides59290","yellow"
"3072","Pastreoides60210","cyan"
"3073","Pastreoides60585","green"
"3074","Pastreoides60681","blue"
"3075","Pastreoides61002","greenyellow"
"3076","Pastreoides61073","brown"
"3077","Pastreoides61213","turquoise"
"3078","Pastreoides61214","magenta"
"3079","Pastreoides61215","blue"
"3080","Pastreoides61296","lightcyan"
"3081","Pastreoides61534","black"
"3082","Pastreoides61600","red"
"3083","Pastreoides61619","grey60"
"3084","Pastreoides61620","greenyellow"
"3085","Pastreoides61621","salmon"
"3086","Pastreoides61956","purple"
"3087","Pastreoides62070","brown"
"3088","Pastreoides63160","greenyellow"
"3089","Pastreoides63190","turquoise"
"3090","Pastreoides63286","turquoise"
"3091","Pastreoides63336","salmon"
"3092","Pastreoides63514","blue"
"3093","Pastreoides63645","turquoise"
"3094","Pastreoides63809","turquoise"
"3095","Pastreoides63879","brown"
"3096","Pastreoides63886","blue"
"3097","Pastreoides64153","grey"
"3098","Pastreoides64459","brown"
"3099","Pastreoides64487","blue"
"3100","Pastreoides64488","turquoise"
"3101","Pastreoides64523","pink"
"3102","Pastreoides64571","tan"
"3103","Pastreoides64572","tan"
"3104","Pastreoides64573","tan"
"3105","Pastreoides64575","tan"
"3106","Pastreoides64576","tan"
