Site,Logger,Date_Time,Temp
Whalebone,WB_1b,6-28-10 0:00,28.295
Whalebone,WB_1b,6-28-10 0:30,28.295
Whalebone,WB_1b,6-28-10 1:00,28.295
Whalebone,WB_1b,6-28-10 1:30,28.27
Whalebone,WB_1b,6-28-10 2:00,28.171
Whalebone,WB_1b,6-28-10 2:30,28.122
Whalebone,WB_1b,6-28-10 3:00,28.097
Whalebone,WB_1b,6-28-10 3:30,28.072
Whalebone,WB_1b,6-28-10 4:00,28.072
Whalebone,WB_1b,6-28-10 4:30,28.097
Whalebone,WB_1b,6-28-10 5:00,28.097
Whalebone,WB_1b,6-28-10 5:30,28.097
Whalebone,WB_1b,6-28-10 6:00,28.122
Whalebone,WB_1b,6-28-10 6:30,28.122
Whalebone,WB_1b,6-28-10 7:00,28.122
Whalebone,WB_1b,6-28-10 7:30,28.147
Whalebone,WB_1b,6-28-10 8:00,28.171
Whalebone,WB_1b,6-28-10 8:30,28.122
Whalebone,WB_1b,6-28-10 9:00,28.147
Whalebone,WB_1b,6-28-10 9:30,28.196
Whalebone,WB_1b,6-28-10 10:00,28.221
Whalebone,WB_1b,6-28-10 10:30,28.245
Whalebone,WB_1b,6-28-10 11:00,28.295
Whalebone,WB_1b,6-28-10 11:30,28.32
Whalebone,WB_1b,6-28-10 12:00,28.295
Whalebone,WB_1b,6-28-10 12:30,28.394
Whalebone,WB_1b,6-28-10 13:00,28.419
Whalebone,WB_1b,6-28-10 13:30,28.419
Whalebone,WB_1b,6-28-10 14:00,28.394
Whalebone,WB_1b,6-28-10 14:30,28.32
Whalebone,WB_1b,6-28-10 15:00,28.295
Whalebone,WB_1b,6-28-10 15:30,28.196
Whalebone,WB_1b,6-28-10 16:00,28.097
Whalebone,WB_1b,6-28-10 16:30,28.097
Whalebone,WB_1b,6-28-10 17:00,28.072
Whalebone,WB_1b,6-28-10 17:30,28.023
Whalebone,WB_1b,6-28-10 18:00,27.974
Whalebone,WB_1b,6-28-10 18:30,27.998
Whalebone,WB_1b,6-28-10 19:00,27.998
Whalebone,WB_1b,6-28-10 19:30,27.949
Whalebone,WB_1b,6-28-10 20:00,27.949
Whalebone,WB_1b,6-28-10 20:30,27.974
Whalebone,WB_1b,6-28-10 21:00,27.974
Whalebone,WB_1b,6-28-10 21:30,27.974
Whalebone,WB_1b,6-28-10 22:00,27.924
Whalebone,WB_1b,6-28-10 22:30,27.924
Whalebone,WB_1b,6-28-10 23:00,27.924
Whalebone,WB_1b,6-28-10 23:30,28.048
Whalebone,WB_1b,6-29-10 0:00,28.147
Whalebone,WB_1b,6-29-10 0:30,28.221
Whalebone,WB_1b,6-29-10 1:00,28.27
Whalebone,WB_1b,6-29-10 1:30,28.345
Whalebone,WB_1b,6-29-10 2:00,28.345
Whalebone,WB_1b,6-29-10 2:30,28.345
Whalebone,WB_1b,6-29-10 3:00,28.32
Whalebone,WB_1b,6-29-10 3:30,28.32
Whalebone,WB_1b,6-29-10 4:00,28.27
Whalebone,WB_1b,6-29-10 4:30,28.245
Whalebone,WB_1b,6-29-10 5:00,28.245
Whalebone,WB_1b,6-29-10 5:30,28.245
Whalebone,WB_1b,6-29-10 6:00,28.245
Whalebone,WB_1b,6-29-10 6:30,28.245
Whalebone,WB_1b,6-29-10 7:00,28.245
Whalebone,WB_1b,6-29-10 7:30,28.221
Whalebone,WB_1b,6-29-10 8:00,28.196
Whalebone,WB_1b,6-29-10 8:30,28.221
Whalebone,WB_1b,6-29-10 9:00,28.245
Whalebone,WB_1b,6-29-10 9:30,28.221
Whalebone,WB_1b,6-29-10 10:00,28.245
Whalebone,WB_1b,6-29-10 10:30,28.196
Whalebone,WB_1b,6-29-10 11:00,28.295
Whalebone,WB_1b,6-29-10 11:30,28.295
Whalebone,WB_1b,6-29-10 12:00,28.295
Whalebone,WB_1b,6-29-10 12:30,28.394
Whalebone,WB_1b,6-29-10 13:00,28.419
Whalebone,WB_1b,6-29-10 13:30,28.419
Whalebone,WB_1b,6-29-10 14:00,28.369
Whalebone,WB_1b,6-29-10 14:30,28.369
Whalebone,WB_1b,6-29-10 15:00,28.419
Whalebone,WB_1b,6-29-10 15:30,28.32
Whalebone,WB_1b,6-29-10 16:00,28.32
Whalebone,WB_1b,6-29-10 16:30,28.245
Whalebone,WB_1b,6-29-10 17:00,28.27
Whalebone,WB_1b,6-29-10 17:30,28.221
Whalebone,WB_1b,6-29-10 18:00,28.171
Whalebone,WB_1b,6-29-10 18:30,28.147
Whalebone,WB_1b,6-29-10 19:00,28.122
Whalebone,WB_1b,6-29-10 19:30,28.048
Whalebone,WB_1b,6-29-10 20:00,27.974
Whalebone,WB_1b,6-29-10 20:30,27.949
Whalebone,WB_1b,6-29-10 21:00,27.875
Whalebone,WB_1b,6-29-10 21:30,27.85
Whalebone,WB_1b,6-29-10 22:00,27.825
Whalebone,WB_1b,6-29-10 22:30,27.85
Whalebone,WB_1b,6-29-10 23:00,27.85
Whalebone,WB_1b,6-29-10 23:30,27.85
Whalebone,WB_1b,6-30-10 0:00,27.875
Whalebone,WB_1b,6-30-10 0:30,27.924
Whalebone,WB_1b,6-30-10 1:00,27.924
Whalebone,WB_1b,6-30-10 1:30,27.998
Whalebone,WB_1b,6-30-10 2:00,27.974
Whalebone,WB_1b,6-30-10 2:30,27.998
Whalebone,WB_1b,6-30-10 3:00,28.023
Whalebone,WB_1b,6-30-10 3:30,27.998
Whalebone,WB_1b,6-30-10 4:00,28.023
Whalebone,WB_1b,6-30-10 4:30,28.048
Whalebone,WB_1b,6-30-10 5:00,28.072
Whalebone,WB_1b,6-30-10 5:30,28.072
Whalebone,WB_1b,6-30-10 6:00,28.072
Whalebone,WB_1b,6-30-10 6:30,28.048
Whalebone,WB_1b,6-30-10 7:00,28.023
Whalebone,WB_1b,6-30-10 7:30,28.048
Whalebone,WB_1b,6-30-10 8:00,28.097
Whalebone,WB_1b,6-30-10 8:30,28.097
Whalebone,WB_1b,6-30-10 9:00,28.147
Whalebone,WB_1b,6-30-10 9:30,28.196
Whalebone,WB_1b,6-30-10 10:00,28.245
Whalebone,WB_1b,6-30-10 10:30,28.221
Whalebone,WB_1b,6-30-10 11:00,28.221
Whalebone,WB_1b,6-30-10 11:30,28.245
Whalebone,WB_1b,6-30-10 12:00,28.27
Whalebone,WB_1b,6-30-10 12:30,28.32
Whalebone,WB_1b,6-30-10 13:00,28.369
Whalebone,WB_1b,6-30-10 13:30,28.32
Whalebone,WB_1b,6-30-10 14:00,28.345
Whalebone,WB_1b,6-30-10 14:30,28.32
Whalebone,WB_1b,6-30-10 15:00,28.345
Whalebone,WB_1b,6-30-10 15:30,28.221
Whalebone,WB_1b,6-30-10 16:00,28.221
Whalebone,WB_1b,6-30-10 16:30,28.196
Whalebone,WB_1b,6-30-10 17:00,28.147
Whalebone,WB_1b,6-30-10 17:30,28.122
Whalebone,WB_1b,6-30-10 18:00,28.097
Whalebone,WB_1b,6-30-10 18:30,28.072
Whalebone,WB_1b,6-30-10 19:00,28.072
Whalebone,WB_1b,6-30-10 19:30,27.998
Whalebone,WB_1b,6-30-10 20:00,27.998
Whalebone,WB_1b,6-30-10 20:30,28.048
Whalebone,WB_1b,6-30-10 21:00,28.072
Whalebone,WB_1b,6-30-10 21:30,28.122
Whalebone,WB_1b,6-30-10 22:00,28.122
Whalebone,WB_1b,6-30-10 22:30,28.122
Whalebone,WB_1b,6-30-10 23:00,28.097
Whalebone,WB_1b,6-30-10 23:30,28.097
Whalebone,WB_1b,7-1-10 0:00,28.122
Whalebone,WB_1b,7-1-10 0:30,28.122
Whalebone,WB_1b,7-1-10 1:00,28.122
Whalebone,WB_1b,7-1-10 1:30,28.122
Whalebone,WB_1b,7-1-10 2:00,28.097
Whalebone,WB_1b,7-1-10 2:30,28.097
Whalebone,WB_1b,7-1-10 3:00,28.097
Whalebone,WB_1b,7-1-10 3:30,28.097
Whalebone,WB_1b,7-1-10 4:00,28.097
Whalebone,WB_1b,7-1-10 4:30,28.097
Whalebone,WB_1b,7-1-10 5:00,28.122
Whalebone,WB_1b,7-1-10 5:30,28.122
Whalebone,WB_1b,7-1-10 6:00,28.122
Whalebone,WB_1b,7-1-10 6:30,28.122
Whalebone,WB_1b,7-1-10 7:00,28.147
Whalebone,WB_1b,7-1-10 7:30,28.147
Whalebone,WB_1b,7-1-10 8:00,28.147
Whalebone,WB_1b,7-1-10 8:30,28.147
Whalebone,WB_1b,7-1-10 9:00,28.147
Whalebone,WB_1b,7-1-10 9:30,28.147
Whalebone,WB_1b,7-1-10 10:00,28.147
Whalebone,WB_1b,7-1-10 10:30,28.196
Whalebone,WB_1b,7-1-10 11:00,28.196
Whalebone,WB_1b,7-1-10 11:30,28.171
Whalebone,WB_1b,7-1-10 12:00,28.122
Whalebone,WB_1b,7-1-10 12:30,28.122
Whalebone,WB_1b,7-1-10 13:00,28.122
Whalebone,WB_1b,7-1-10 13:30,28.295
Whalebone,WB_1b,7-1-10 14:00,28.345
Whalebone,WB_1b,7-1-10 14:30,28.345
Whalebone,WB_1b,7-1-10 15:00,28.345
Whalebone,WB_1b,7-1-10 15:30,28.27
Whalebone,WB_1b,7-1-10 16:00,28.295
Whalebone,WB_1b,7-1-10 16:30,28.295
Whalebone,WB_1b,7-1-10 17:00,28.27
Whalebone,WB_1b,7-1-10 17:30,28.27
Whalebone,WB_1b,7-1-10 18:00,28.245
Whalebone,WB_1b,7-1-10 18:30,28.245
Whalebone,WB_1b,7-1-10 19:00,28.245
Whalebone,WB_1b,7-1-10 19:30,28.221
Whalebone,WB_1b,7-1-10 20:00,28.196
Whalebone,WB_1b,7-1-10 20:30,28.196
Whalebone,WB_1b,7-1-10 21:00,28.196
Whalebone,WB_1b,7-1-10 21:30,28.196
Whalebone,WB_1b,7-1-10 22:00,28.171
Whalebone,WB_1b,7-1-10 22:30,28.171
Whalebone,WB_1b,7-1-10 23:00,28.171
Whalebone,WB_1b,7-1-10 23:30,28.147
Whalebone,WB_1b,7-2-10 0:00,28.147
Whalebone,WB_1b,7-2-10 0:30,28.147
Whalebone,WB_1b,7-2-10 1:00,28.122
Whalebone,WB_1b,7-2-10 1:30,28.097
Whalebone,WB_1b,7-2-10 2:00,28.097
Whalebone,WB_1b,7-2-10 2:30,28.097
Whalebone,WB_1b,7-2-10 3:00,28.072
Whalebone,WB_1b,7-2-10 3:30,28.072
Whalebone,WB_1b,7-2-10 4:00,28.072
Whalebone,WB_1b,7-2-10 4:30,28.048
Whalebone,WB_1b,7-2-10 5:00,28.048
Whalebone,WB_1b,7-2-10 5:30,28.023
Whalebone,WB_1b,7-2-10 6:00,28.023
Whalebone,WB_1b,7-2-10 6:30,27.998
Whalebone,WB_1b,7-2-10 7:00,27.998
Whalebone,WB_1b,7-2-10 7:30,27.998
Whalebone,WB_1b,7-2-10 8:00,27.974
Whalebone,WB_1b,7-2-10 8:30,27.998
Whalebone,WB_1b,7-2-10 9:00,28.023
Whalebone,WB_1b,7-2-10 9:30,28.023
Whalebone,WB_1b,7-2-10 10:00,28.023
Whalebone,WB_1b,7-2-10 10:30,27.998
Whalebone,WB_1b,7-2-10 11:00,27.924
Whalebone,WB_1b,7-2-10 11:30,27.899
Whalebone,WB_1b,7-2-10 12:00,27.899
Whalebone,WB_1b,7-2-10 12:30,27.899
Whalebone,WB_1b,7-2-10 13:00,27.924
Whalebone,WB_1b,7-2-10 13:30,28.072
Whalebone,WB_1b,7-2-10 14:00,28.122
Whalebone,WB_1b,7-2-10 14:30,28.122
Whalebone,WB_1b,7-2-10 15:00,27.974
Whalebone,WB_1b,7-2-10 15:30,27.924
Whalebone,WB_1b,7-2-10 16:00,27.949
Whalebone,WB_1b,7-2-10 16:30,27.998
Whalebone,WB_1b,7-2-10 17:00,27.949
Whalebone,WB_1b,7-2-10 17:30,27.949
Whalebone,WB_1b,7-2-10 18:00,27.949
Whalebone,WB_1b,7-2-10 18:30,27.924
Whalebone,WB_1b,7-2-10 19:00,27.949
Whalebone,WB_1b,7-2-10 19:30,27.899
Whalebone,WB_1b,7-2-10 20:00,27.899
Whalebone,WB_1b,7-2-10 20:30,27.899
Whalebone,WB_1b,7-2-10 21:00,27.875
Whalebone,WB_1b,7-2-10 21:30,27.875
Whalebone,WB_1b,7-2-10 22:00,27.899
Whalebone,WB_1b,7-2-10 22:30,27.85
Whalebone,WB_1b,7-2-10 23:00,27.825
Whalebone,WB_1b,7-2-10 23:30,27.825
Whalebone,WB_1b,7-3-10 0:00,27.801
Whalebone,WB_1b,7-3-10 0:30,27.776
Whalebone,WB_1b,7-3-10 1:00,27.751
Whalebone,WB_1b,7-3-10 1:30,27.727
Whalebone,WB_1b,7-3-10 2:00,27.702
Whalebone,WB_1b,7-3-10 2:30,27.677
Whalebone,WB_1b,7-3-10 3:00,27.653
Whalebone,WB_1b,7-3-10 3:30,27.653
Whalebone,WB_1b,7-3-10 4:00,27.653
Whalebone,WB_1b,7-3-10 4:30,27.653
Whalebone,WB_1b,7-3-10 5:00,27.653
Whalebone,WB_1b,7-3-10 5:30,27.628
Whalebone,WB_1b,7-3-10 6:00,27.604
Whalebone,WB_1b,7-3-10 6:30,27.604
Whalebone,WB_1b,7-3-10 7:00,27.579
Whalebone,WB_1b,7-3-10 7:30,27.53
Whalebone,WB_1b,7-3-10 8:00,27.53
Whalebone,WB_1b,7-3-10 8:30,27.579
Whalebone,WB_1b,7-3-10 9:00,27.554
Whalebone,WB_1b,7-3-10 9:30,27.505
Whalebone,WB_1b,7-3-10 10:00,27.505
Whalebone,WB_1b,7-3-10 10:30,27.604
Whalebone,WB_1b,7-3-10 11:00,27.604
Whalebone,WB_1b,7-3-10 11:30,27.677
Whalebone,WB_1b,7-3-10 12:00,27.702
Whalebone,WB_1b,7-3-10 12:30,27.677
Whalebone,WB_1b,7-3-10 13:00,27.727
Whalebone,WB_1b,7-3-10 13:30,27.727
Whalebone,WB_1b,7-3-10 14:00,27.751
Whalebone,WB_1b,7-3-10 14:30,27.776
Whalebone,WB_1b,7-3-10 15:00,27.751
Whalebone,WB_1b,7-3-10 15:30,27.751
Whalebone,WB_1b,7-3-10 16:00,27.776
Whalebone,WB_1b,7-3-10 16:30,27.776
Whalebone,WB_1b,7-3-10 17:00,27.751
Whalebone,WB_1b,7-3-10 17:30,27.727
Whalebone,WB_1b,7-3-10 18:00,27.677
Whalebone,WB_1b,7-3-10 18:30,27.653
Whalebone,WB_1b,7-3-10 19:00,27.604
Whalebone,WB_1b,7-3-10 19:30,27.554
Whalebone,WB_1b,7-3-10 20:00,27.53
Whalebone,WB_1b,7-3-10 20:30,27.481
Whalebone,WB_1b,7-3-10 21:00,27.456
Whalebone,WB_1b,7-3-10 21:30,27.431
Whalebone,WB_1b,7-3-10 22:00,27.431
Whalebone,WB_1b,7-3-10 22:30,27.407
Whalebone,WB_1b,7-3-10 23:00,27.382
Whalebone,WB_1b,7-3-10 23:30,27.382
Whalebone,WB_1b,7-4-10 0:00,27.358
Whalebone,WB_1b,7-4-10 0:30,27.333
Whalebone,WB_1b,7-4-10 1:00,27.308
Whalebone,WB_1b,7-4-10 1:30,27.284
Whalebone,WB_1b,7-4-10 2:00,27.284
Whalebone,WB_1b,7-4-10 2:30,27.284
Whalebone,WB_1b,7-4-10 3:00,27.259
Whalebone,WB_1b,7-4-10 3:30,27.235
Whalebone,WB_1b,7-4-10 4:00,27.235
Whalebone,WB_1b,7-4-10 4:30,27.21
Whalebone,WB_1b,7-4-10 5:00,27.186
Whalebone,WB_1b,7-4-10 5:30,27.161
Whalebone,WB_1b,7-4-10 6:00,27.112
Whalebone,WB_1b,7-4-10 6:30,27.063
Whalebone,WB_1b,7-4-10 7:00,27.087
Whalebone,WB_1b,7-4-10 7:30,27.087
Whalebone,WB_1b,7-4-10 8:00,27.087
Whalebone,WB_1b,7-4-10 8:30,27.136
Whalebone,WB_1b,7-4-10 9:00,27.136
Whalebone,WB_1b,7-4-10 9:30,27.186
Whalebone,WB_1b,7-4-10 10:00,27.259
Whalebone,WB_1b,7-4-10 10:30,27.308
Whalebone,WB_1b,7-4-10 11:00,27.382
Whalebone,WB_1b,7-4-10 11:30,27.431
Whalebone,WB_1b,7-4-10 12:00,27.407
Whalebone,WB_1b,7-4-10 12:30,27.382
Whalebone,WB_1b,7-4-10 13:00,27.431
Whalebone,WB_1b,7-4-10 13:30,27.554
Whalebone,WB_1b,7-4-10 14:00,27.875
Whalebone,WB_1b,7-4-10 14:30,27.998
Whalebone,WB_1b,7-4-10 15:00,28.072
Whalebone,WB_1b,7-4-10 15:30,28.221
Whalebone,WB_1b,7-4-10 16:00,28.196
Whalebone,WB_1b,7-4-10 16:30,28.245
Whalebone,WB_1b,7-4-10 17:00,28.147
Whalebone,WB_1b,7-4-10 17:30,27.949
Whalebone,WB_1b,7-4-10 18:00,27.875
Whalebone,WB_1b,7-4-10 18:30,27.776
Whalebone,WB_1b,7-4-10 19:00,27.677
Whalebone,WB_1b,7-4-10 19:30,27.677
Whalebone,WB_1b,7-4-10 20:00,27.628
Whalebone,WB_1b,7-4-10 20:30,27.604
Whalebone,WB_1b,7-4-10 21:00,27.579
Whalebone,WB_1b,7-4-10 21:30,27.579
Whalebone,WB_1b,7-4-10 22:00,27.604
Whalebone,WB_1b,7-4-10 22:30,27.579
Whalebone,WB_1b,7-4-10 23:00,27.554
Whalebone,WB_1b,7-4-10 23:30,27.579
Whalebone,WB_1b,7-5-10 0:00,27.604
Whalebone,WB_1b,7-5-10 0:30,27.628
Whalebone,WB_1b,7-5-10 1:00,27.604
Whalebone,WB_1b,7-5-10 1:30,27.604
Whalebone,WB_1b,7-5-10 2:00,27.604
Whalebone,WB_1b,7-5-10 2:30,27.579
Whalebone,WB_1b,7-5-10 3:00,27.579
Whalebone,WB_1b,7-5-10 3:30,27.579
Whalebone,WB_1b,7-5-10 4:00,27.53
Whalebone,WB_1b,7-5-10 4:30,27.53
Whalebone,WB_1b,7-5-10 5:00,27.554
Whalebone,WB_1b,7-5-10 5:30,27.554
Whalebone,WB_1b,7-5-10 6:00,27.53
Whalebone,WB_1b,7-5-10 6:30,27.53
Whalebone,WB_1b,7-5-10 7:00,27.53
Whalebone,WB_1b,7-5-10 7:30,27.53
Whalebone,WB_1b,7-5-10 8:00,27.505
Whalebone,WB_1b,7-5-10 8:30,27.505
Whalebone,WB_1b,7-5-10 9:00,27.579
Whalebone,WB_1b,7-5-10 9:30,27.579
Whalebone,WB_1b,7-5-10 10:00,27.604
Whalebone,WB_1b,7-5-10 10:30,27.653
Whalebone,WB_1b,7-5-10 11:00,27.727
Whalebone,WB_1b,7-5-10 11:30,27.727
Whalebone,WB_1b,7-5-10 12:00,27.776
Whalebone,WB_1b,7-5-10 12:30,27.801
Whalebone,WB_1b,7-5-10 13:00,27.801
Whalebone,WB_1b,7-5-10 13:30,27.85
Whalebone,WB_1b,7-5-10 14:00,27.825
Whalebone,WB_1b,7-5-10 14:30,27.825
Whalebone,WB_1b,7-5-10 15:00,27.727
Whalebone,WB_1b,7-5-10 15:30,27.628
Whalebone,WB_1b,7-5-10 16:00,27.801
Whalebone,WB_1b,7-5-10 16:30,27.751
Whalebone,WB_1b,7-5-10 17:00,27.751
Whalebone,WB_1b,7-5-10 17:30,27.727
Whalebone,WB_1b,7-5-10 18:00,27.776
Whalebone,WB_1b,7-5-10 18:30,27.776
Whalebone,WB_1b,7-5-10 19:00,27.751
Whalebone,WB_1b,7-5-10 19:30,27.727
Whalebone,WB_1b,7-5-10 20:00,27.751
Whalebone,WB_1b,7-5-10 20:30,27.751
Whalebone,WB_1b,7-5-10 21:00,27.727
Whalebone,WB_1b,7-5-10 21:30,27.751
Whalebone,WB_1b,7-5-10 22:00,27.751
Whalebone,WB_1b,7-5-10 22:30,27.604
Whalebone,WB_1b,7-5-10 23:00,27.579
Whalebone,WB_1b,7-5-10 23:30,27.554
Whalebone,WB_1b,7-6-10 0:00,27.604
Whalebone,WB_1b,7-6-10 0:30,27.604
Whalebone,WB_1b,7-6-10 1:00,27.628
Whalebone,WB_1b,7-6-10 1:30,27.579
Whalebone,WB_1b,7-6-10 2:00,27.579
Whalebone,WB_1b,7-6-10 2:30,27.579
Whalebone,WB_1b,7-6-10 3:00,27.579
Whalebone,WB_1b,7-6-10 3:30,27.579
Whalebone,WB_1b,7-6-10 4:00,27.579
Whalebone,WB_1b,7-6-10 4:30,27.554
Whalebone,WB_1b,7-6-10 5:00,27.554
Whalebone,WB_1b,7-6-10 5:30,27.579
Whalebone,WB_1b,7-6-10 6:00,27.579
Whalebone,WB_1b,7-6-10 6:30,27.579
Whalebone,WB_1b,7-6-10 7:00,27.579
Whalebone,WB_1b,7-6-10 7:30,27.579
Whalebone,WB_1b,7-6-10 8:00,27.579
Whalebone,WB_1b,7-6-10 8:30,27.604
Whalebone,WB_1b,7-6-10 9:00,27.677
Whalebone,WB_1b,7-6-10 9:30,27.727
Whalebone,WB_1b,7-6-10 10:00,27.702
Whalebone,WB_1b,7-6-10 10:30,27.727
Whalebone,WB_1b,7-6-10 11:00,27.776
Whalebone,WB_1b,7-6-10 11:30,27.899
Whalebone,WB_1b,7-6-10 12:00,27.875
Whalebone,WB_1b,7-6-10 12:30,27.998
Whalebone,WB_1b,7-6-10 13:00,27.875
Whalebone,WB_1b,7-6-10 13:30,27.899
Whalebone,WB_1b,7-6-10 14:00,27.875
Whalebone,WB_1b,7-6-10 14:30,27.949
Whalebone,WB_1b,7-6-10 15:00,27.924
Whalebone,WB_1b,7-6-10 15:30,27.702
Whalebone,WB_1b,7-6-10 16:00,27.801
Whalebone,WB_1b,7-6-10 16:30,27.85
Whalebone,WB_1b,7-6-10 17:00,27.924
Whalebone,WB_1b,7-6-10 17:30,27.899
Whalebone,WB_1b,7-6-10 18:00,27.825
Whalebone,WB_1b,7-6-10 18:30,27.801
Whalebone,WB_1b,7-6-10 19:00,27.801
Whalebone,WB_1b,7-6-10 19:30,27.801
Whalebone,WB_1b,7-6-10 20:00,27.85
Whalebone,WB_1b,7-6-10 20:30,27.825
Whalebone,WB_1b,7-6-10 21:00,27.825
Whalebone,WB_1b,7-6-10 21:30,27.85
Whalebone,WB_1b,7-6-10 22:00,27.85
Whalebone,WB_1b,7-6-10 22:30,27.875
Whalebone,WB_1b,7-6-10 23:00,27.875
Whalebone,WB_1b,7-6-10 23:30,27.875
Whalebone,WB_1b,7-7-10 0:00,27.85
Whalebone,WB_1b,7-7-10 0:30,27.825
Whalebone,WB_1b,7-7-10 1:00,27.801
Whalebone,WB_1b,7-7-10 1:30,27.776
Whalebone,WB_1b,7-7-10 2:00,27.776
Whalebone,WB_1b,7-7-10 2:30,27.727
Whalebone,WB_1b,7-7-10 3:00,27.751
Whalebone,WB_1b,7-7-10 3:30,27.776
Whalebone,WB_1b,7-7-10 4:00,27.776
Whalebone,WB_1b,7-7-10 4:30,27.776
Whalebone,WB_1b,7-7-10 5:00,27.751
Whalebone,WB_1b,7-7-10 5:30,27.751
Whalebone,WB_1b,7-7-10 6:00,27.751
Whalebone,WB_1b,7-7-10 6:30,27.727
Whalebone,WB_1b,7-7-10 7:00,27.727
Whalebone,WB_1b,7-7-10 7:30,27.727
Whalebone,WB_1b,7-7-10 8:00,27.702
Whalebone,WB_1b,7-7-10 8:30,27.727
Whalebone,WB_1b,7-7-10 9:00,27.751
Whalebone,WB_1b,7-7-10 9:30,27.825
Whalebone,WB_1b,7-7-10 10:00,27.875
Whalebone,WB_1b,7-7-10 10:30,27.825
Whalebone,WB_1b,7-7-10 11:00,27.776
Whalebone,WB_1b,7-7-10 11:30,27.751
Whalebone,WB_1b,7-7-10 12:00,27.702
Whalebone,WB_1b,7-7-10 12:30,27.628
Whalebone,WB_1b,7-7-10 13:00,27.677
Whalebone,WB_1b,7-7-10 13:30,27.505
Whalebone,WB_1b,7-7-10 14:00,27.579
Whalebone,WB_1b,7-7-10 14:30,27.604
Whalebone,WB_1b,7-7-10 15:00,27.677
Whalebone,WB_1b,7-7-10 15:30,27.604
Whalebone,WB_1b,7-7-10 16:00,27.481
Whalebone,WB_1b,7-7-10 16:30,27.481
Whalebone,WB_1b,7-7-10 17:00,27.481
Whalebone,WB_1b,7-7-10 17:30,27.456
Whalebone,WB_1b,7-7-10 18:00,27.431
Whalebone,WB_1b,7-7-10 18:30,27.382
Whalebone,WB_1b,7-7-10 19:00,27.333
Whalebone,WB_1b,7-7-10 19:30,27.308
Whalebone,WB_1b,7-7-10 20:00,27.259
Whalebone,WB_1b,7-7-10 20:30,27.259
Whalebone,WB_1b,7-7-10 21:00,27.259
Whalebone,WB_1b,7-7-10 21:30,27.259
Whalebone,WB_1b,7-7-10 22:00,27.259
Whalebone,WB_1b,7-7-10 22:30,27.259
Whalebone,WB_1b,7-7-10 23:00,27.259
Whalebone,WB_1b,7-7-10 23:30,27.284
Whalebone,WB_1b,7-8-10 0:00,27.284
Whalebone,WB_1b,7-8-10 0:30,27.308
Whalebone,WB_1b,7-8-10 1:00,27.308
Whalebone,WB_1b,7-8-10 1:30,27.333
Whalebone,WB_1b,7-8-10 2:00,27.333
Whalebone,WB_1b,7-8-10 2:30,27.358
Whalebone,WB_1b,7-8-10 3:00,27.358
Whalebone,WB_1b,7-8-10 3:30,27.333
Whalebone,WB_1b,7-8-10 4:00,27.333
Whalebone,WB_1b,7-8-10 4:30,27.333
Whalebone,WB_1b,7-8-10 5:00,27.333
Whalebone,WB_1b,7-8-10 5:30,27.308
Whalebone,WB_1b,7-8-10 6:00,27.308
Whalebone,WB_1b,7-8-10 6:30,27.308
Whalebone,WB_1b,7-8-10 7:00,27.308
Whalebone,WB_1b,7-8-10 7:30,27.333
Whalebone,WB_1b,7-8-10 8:00,27.358
Whalebone,WB_1b,7-8-10 8:30,27.407
Whalebone,WB_1b,7-8-10 9:00,27.407
Whalebone,WB_1b,7-8-10 9:30,27.431
Whalebone,WB_1b,7-8-10 10:00,27.358
Whalebone,WB_1b,7-8-10 10:30,27.382
Whalebone,WB_1b,7-8-10 11:00,27.456
Whalebone,WB_1b,7-8-10 11:30,27.53
Whalebone,WB_1b,7-8-10 12:00,27.382
Whalebone,WB_1b,7-8-10 12:30,27.505
Whalebone,WB_1b,7-8-10 13:00,27.481
Whalebone,WB_1b,7-8-10 13:30,27.456
Whalebone,WB_1b,7-8-10 14:00,27.382
Whalebone,WB_1b,7-8-10 14:30,27.358
Whalebone,WB_1b,7-8-10 15:00,27.284
Whalebone,WB_1b,7-8-10 15:30,27.259
Whalebone,WB_1b,7-8-10 16:00,27.235
Whalebone,WB_1b,7-8-10 16:30,27.186
Whalebone,WB_1b,7-8-10 17:00,27.161
Whalebone,WB_1b,7-8-10 17:30,27.161
Whalebone,WB_1b,7-8-10 18:00,27.112
Whalebone,WB_1b,7-8-10 18:30,27.087
Whalebone,WB_1b,7-8-10 19:00,27.087
Whalebone,WB_1b,7-8-10 19:30,27.087
Whalebone,WB_1b,7-8-10 20:00,27.087
Whalebone,WB_1b,7-8-10 20:30,27.112
Whalebone,WB_1b,7-8-10 21:00,27.161
Whalebone,WB_1b,7-8-10 21:30,27.136
Whalebone,WB_1b,7-8-10 22:00,27.161
Whalebone,WB_1b,7-8-10 22:30,27.161
Whalebone,WB_1b,7-8-10 23:00,27.186
Whalebone,WB_1b,7-8-10 23:30,27.186
Whalebone,WB_1b,7-9-10 0:00,27.21
Whalebone,WB_1b,7-9-10 0:30,27.21
Whalebone,WB_1b,7-9-10 1:00,27.21
Whalebone,WB_1b,7-9-10 1:30,27.21
Whalebone,WB_1b,7-9-10 2:00,27.21
Whalebone,WB_1b,7-9-10 2:30,27.186
Whalebone,WB_1b,7-9-10 3:00,27.161
Whalebone,WB_1b,7-9-10 3:30,27.136
Whalebone,WB_1b,7-9-10 4:00,27.136
