Mooring Name,Latitude,Longitude,Date,Time,SST_C,Salinity
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,21:17,22.67,36.58
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,0:17,22.67,36.59
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,3:17,23.04,36.59
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,6:17,22.84,36.59
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,9:17,22.86,36.6
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,12:17,22.82,36.6
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,15:17,22.9,36.6
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,18:17,22.95,36.6
CRESCENT_64W_32N,32.401,-64.798,11/21/2017,21:17,22.88,36.61
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,0:17,22.81,36.61
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,3:17,22.67,36.61
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,6:17,22.63,36.62
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,9:17,22.58,36.62
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,12:17,22.59,36.62
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,15:17,22.64,36.62
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,18:17,22.66,36.62
CRESCENT_64W_32N,32.401,-64.798,11/22/2017,21:17,22.5,36.56
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,0:17,22.52,36.59
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,3:17,22.36,36.56
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,6:17,22.15,36.58
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,9:17,22,36.52
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,12:17,22.32,36.55
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,15:17,22.55,36.55
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,18:17,22.74,36.55
CRESCENT_64W_32N,32.401,-64.798,11/23/2017,21:17,22.98,36.56
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,0:17,22.77,36.56
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,3:17,22.79,36.57
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,6:17,22.74,36.57
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,9:17,22.65,36.58
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,12:17,22.68,36.57
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,15:17,22.68,36.57
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,18:17,22.75,36.58
CRESCENT_64W_32N,32.401,-64.798,11/24/2017,21:17,22.73,36.58
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,0:17,22.52,36.56
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,3:17,22.49,36.56
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,6:17,22.4,36.55
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,9:17,22.41,36.56
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,12:17,22.15,36.5
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,15:17,22.09,36.39
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,18:17,22.09,36.39
CRESCENT_64W_32N,32.401,-64.798,11/25/2017,21:17,22.43,36.47
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,0:17,22.38,36.49
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,3:17,22.38,36.5
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,6:17,22.68,36.51
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,9:17,22.76,36.51
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,12:17,22.67,36.51
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,15:17,22.75,36.51
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,18:17,23.08,36.5
CRESCENT_64W_32N,32.401,-64.798,11/26/2017,21:17,23.11,36.49
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,0:17,23.07,36.5
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,3:17,23.05,36.51
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,6:17,23.23,36.54
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,9:17,23.26,36.54
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,12:17,23.23,36.54
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,15:17,23.36,36.55
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,18:17,23.58,36.55
CRESCENT_64W_32N,32.401,-64.798,11/27/2017,21:17,23.47,36.55
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,0:17,23.39,36.55
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,3:17,23.42,36.56
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,6:17,23.41,36.56
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,9:17,23.28,36.57
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,12:17,23.31,36.56
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,15:17,23.22,36.56
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,18:17,23.25,36.56
CRESCENT_64W_32N,32.401,-64.798,11/28/2017,21:17,23.11,36.57
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,0:17,23.03,36.57
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,3:17,23.05,36.57
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,6:17,23.02,36.57
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,9:17,22.96,36.58
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,12:17,22.85,36.58
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,15:17,22.95,36.58
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,18:17,23,36.58
CRESCENT_64W_32N,32.401,-64.798,11/29/2017,21:17,22.96,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,0:17,22.86,36.58
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,3:17,22.87,36.58
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,6:17,22.82,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,9:17,22.72,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,12:17,22.66,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,15:17,22.77,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,18:17,22.84,36.59
CRESCENT_64W_32N,32.401,-64.798,11/30/2017,21:17,22.79,36.59
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,0:17,22.7,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,3:17,22.69,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,6:17,22.65,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,9:17,22.65,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,12:17,22.6,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,15:17,22.7,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,18:17,22.88,36.6
CRESCENT_64W_32N,32.401,-64.798,12/1/2017,21:17,22.74,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,0:17,22.65,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,3:17,22.64,36.61
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,6:17,22.55,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,9:17,22.51,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,12:17,22.47,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,15:17,22.53,36.6
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,18:17,22.56,36.61
CRESCENT_64W_32N,32.401,-64.798,12/2/2017,21:17,22.51,36.61
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,0:17,22.43,36.61
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,3:17,22.38,36.62
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,6:17,22.36,36.62
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,9:17,22.27,36.62
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,12:17,22.25,36.62
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,15:17,22.25,36.63
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,18:17,22.34,36.63
CRESCENT_64W_32N,32.401,-64.798,12/3/2017,21:17,22.3,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,0:17,22.28,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,3:17,22.06,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,6:17,22.09,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,9:17,22.07,36.62
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,12:17,22.04,36.63
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,15:17,22.08,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,18:17,22.08,36.64
CRESCENT_64W_32N,32.401,-64.798,12/4/2017,21:17,21.95,36.64
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,0:17,21.91,36.64
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,3:17,21.85,36.66
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,6:17,21.79,36.66
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,9:17,21.74,36.67
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,12:17,21.8,36.7
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,15:17,21.85,36.7
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,18:17,21.88,36.7
CRESCENT_64W_32N,32.401,-64.798,12/5/2017,21:17,21.9,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,0:17,21.83,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,3:17,21.74,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,6:17,21.59,36.72
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,9:17,21.68,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,12:17,21.61,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,15:17,21.66,36.71
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,18:17,21.72,36.72
CRESCENT_64W_32N,32.401,-64.798,12/6/2017,21:17,21.71,36.72
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,0:17,21.62,36.71
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,3:17,21.42,36.73
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,6:17,21.5,36.71
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,9:17,21.5,36.72
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,12:17,21.09,36.7
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,15:17,21.52,36.72
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,18:17,21.88,36.72
CRESCENT_64W_32N,32.401,-64.798,12/7/2017,21:17,21.83,36.72
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,0:17,21.77,36.72
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,3:17,22.02,36.72
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,6:17,22.17,36.71
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,9:17,22.03,36.71
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,12:17,22.06,36.71
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,15:17,22.27,36.7
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,18:17,22.53,36.7
CRESCENT_64W_32N,32.401,-64.798,12/8/2017,21:17,22.59,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,0:17,22.47,36.71
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,3:17,22.49,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,6:17,22.53,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,9:17,22.46,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,12:17,22.44,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,15:17,22.58,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,18:17,22.79,36.7
CRESCENT_64W_32N,32.401,-64.798,12/9/2017,21:17,22.62,36.7
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,0:17,22.54,36.7
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,3:17,22.43,36.71
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,6:17,22.17,36.71
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,9:17,22.38,36.7
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,12:17,22.11,36.71
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,15:17,21.96,36.72
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,18:17,22.51,36.7
CRESCENT_64W_32N,32.401,-64.798,12/10/2017,21:17,22.58,36.68
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,0:17,22.73,36.65
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,3:17,22.84,36.62
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,6:17,22.82,36.62
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,9:17,22.73,36.63
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,12:17,22.63,36.64
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,15:17,22.63,36.65
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,18:17,22.56,36.65
CRESCENT_64W_32N,32.401,-64.798,12/11/2017,21:17,22.61,36.65
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,0:17,22.64,36.65
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,3:17,22.64,36.65
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,6:17,22.57,36.65
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,9:17,22.49,36.66
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,12:17,22.26,36.67
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,15:17,22.52,36.66
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,18:17,22.65,36.67
CRESCENT_64W_32N,32.401,-64.798,12/12/2017,21:17,22.54,36.67
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,0:17,22.43,36.68
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,3:17,22.46,36.66
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,6:17,22.32,36.67
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,9:17,22.11,36.63
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,12:17,22.07,36.66
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,15:17,22.19,36.65
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,18:17,22.18,36.66
CRESCENT_64W_32N,32.401,-64.798,12/13/2017,21:17,22.11,36.66
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,0:17,21.94,36.67
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,3:17,21.95,36.68
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,6:17,21.84,36.68
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,9:17,21.81,36.68
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,12:17,21.83,36.69
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,15:17,21.98,36.69
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,18:17,21.99,36.7
CRESCENT_64W_32N,32.401,-64.798,12/14/2017,21:17,21.98,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,0:17,21.92,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,3:17,21.89,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,6:17,21.85,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,9:17,21.83,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,12:17,21.96,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,15:17,22.05,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,18:17,22.22,36.7
CRESCENT_64W_32N,32.401,-64.798,12/15/2017,21:17,22.22,36.7
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,0:17,22.12,36.7
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,3:17,22.11,36.7
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,6:17,21.99,36.71
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,9:17,22,36.71
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,12:17,22.2,36.7
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,15:17,22.07,36.68
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,18:17,22.09,36.7
CRESCENT_64W_32N,32.401,-64.798,12/16/2017,21:17,22.04,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,0:17,22,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,3:17,21.95,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,6:17,21.98,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,9:17,21.9,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,12:17,21.89,36.69
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,15:17,21.87,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,18:17,21.92,36.7
CRESCENT_64W_32N,32.401,-64.798,12/17/2017,21:17,21.84,36.7
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,0:17,21.76,36.7
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,3:17,21.52,36.72
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,6:17,21.67,36.71
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,9:17,21.62,36.71
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,12:17,21.61,36.71
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,15:17,21.58,36.72
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,18:17,21.69,36.72
CRESCENT_64W_32N,32.401,-64.798,12/18/2017,21:17,21.7,36.72
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,0:17,21.64,36.72
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,3:17,21.56,36.72
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,6:17,21.5,36.73
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,9:17,21.5,36.73
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,12:17,21.55,36.72
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,15:17,21.72,36.72
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,18:17,21.86,36.68
CRESCENT_64W_32N,32.401,-64.798,12/19/2017,21:17,21.98,36.7
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,0:17,21.88,36.7
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,3:17,21.88,36.7
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,6:17,21.79,36.71
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,9:17,21.74,36.71
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,12:17,21.73,36.71
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,15:17,21.8,36.72
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,18:17,22.02,36.71
CRESCENT_64W_32N,32.401,-64.798,12/20/2017,21:17,21.99,36.71
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,0:17,21.94,36.71
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,3:17,22.02,36.7
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,6:17,21.97,36.7
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,9:17,21.93,36.71
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,12:17,21.97,36.7
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,15:17,21.97,36.7
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,18:17,21.98,36.67
CRESCENT_64W_32N,32.401,-64.798,12/21/2017,21:17,21.88,36.69
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,0:17,21.98,36.51
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,3:17,22.01,36.59
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,6:17,21.93,36.62
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,9:17,21.72,36.61
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,12:17,21.78,36.62
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,15:17,21.79,36.62
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,18:17,21.84,36.62
CRESCENT_64W_32N,32.401,-64.798,12/22/2017,21:17,21.81,36.62
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,0:17,21.71,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,3:17,21.62,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,6:17,21.59,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,9:17,21.55,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,12:17,21.57,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,15:17,21.61,36.63
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,18:17,21.7,36.64
CRESCENT_64W_32N,32.401,-64.798,12/23/2017,21:17,21.64,36.64
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,0:17,21.54,36.64
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,3:17,21.51,36.65
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,6:17,21.39,36.65
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,9:17,21.39,36.65
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,12:17,21.42,36.65
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,15:17,21.43,36.65
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,18:17,21.6,36.66
CRESCENT_64W_32N,32.401,-64.798,12/24/2017,21:17,21.52,36.66
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,0:17,21.45,36.66
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,3:17,21.46,36.66
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,6:17,21.32,36.66
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,9:17,21.29,36.65
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,12:17,21.27,36.65
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,15:17,21.39,36.64
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,18:17,21.68,36.65
CRESCENT_64W_32N,32.401,-64.798,12/25/2017,21:17,21.79,36.62
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,0:17,21.73,36.63
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,3:17,21.9,36.63
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,6:17,21.94,36.63
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,9:17,22.07,36.63
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,12:17,21.91,36.63
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,15:17,22,36.64
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,18:17,22.15,36.65
CRESCENT_64W_32N,32.401,-64.798,12/26/2017,21:17,22.06,36.65
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,0:17,22.07,36.66
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,3:17,22.02,36.66
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,6:17,21.91,36.67
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,9:17,21.86,36.67
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,12:17,21.8,36.67
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,15:17,21.74,36.67
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,18:17,21.7,36.68
CRESCENT_64W_32N,32.401,-64.798,12/27/2017,21:17,21.74,36.68
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,0:17,21.69,36.68
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,3:17,21.59,36.67
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,6:17,21.4,36.59
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,9:17,21.39,36.56
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,12:17,21.4,36.58
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,15:17,21.32,36.59
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,18:17,21.52,36.63
CRESCENT_64W_32N,32.401,-64.798,12/28/2017,21:17,21.56,36.64
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,0:17,21.51,36.65
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,3:17,21.43,36.65
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,6:17,21.34,36.65
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,9:17,21.26,36.65
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,12:17,21.24,36.65
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,15:17,21.43,36.64
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,18:17,21.41,36.64
CRESCENT_64W_32N,32.401,-64.798,12/29/2017,21:17,21.34,36.65
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,0:17,21.17,36.65
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,3:17,21.26,36.65
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,6:17,21.12,36.62
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,9:17,21.08,36.54
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,12:17,21.02,36.55
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,15:17,20.98,36.59
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,18:17,21.02,36.59
CRESCENT_64W_32N,32.401,-64.798,12/30/2017,21:17,21.01,36.59
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,0:17,20.86,36.6
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,3:17,20.78,36.6
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,6:17,20.76,36.61
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,9:17,20.8,36.6
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,12:17,20.5,36.59
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,15:17,20.63,36.62
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,18:17,20.75,36.62
CRESCENT_64W_32N,32.401,-64.798,12/31/2017,21:17,20.7,36.6
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,0:17,20.64,36.59
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,3:17,20.64,36.61
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,6:17,20.33,36.62
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,9:17,20.45,36.62
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,12:17,20.54,36.63
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,15:17,20.64,36.63
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,18:17,20.83,36.63
CRESCENT_64W_32N,32.401,-64.798,1/1/2018,21:17,20.71,36.63
CRESCENT_64W_32N,32.401,-64.798,1/2/2018,0:17,20.87,36.64
CRESCENT_64W_32N,32.401,-64.798,1/2/2018,3:17,20.89,36.55
CRESCENT_64W_32N,32.401,-64.798,1/2/2018,6:17,20.8,36.58
