"","gene","colors"
"2414","Pastreoides18732","red"
"2415","Pastreoides18737","darkgreen"
"2416","Pastreoides18745","yellow"
"2417","Pastreoides18748","grey"
"2418","Pastreoides18749","darkturquoise"
"2419","Pastreoides18752","brown"
"2420","Pastreoides18768","pink"
"2421","Pastreoides18826","grey"
"2422","Pastreoides18838","royalblue"
"2423","Pastreoides18840","blue"
"2424","Pastreoides18841","red"
"2425","Pastreoides18843","yellow"
"2426","Pastreoides18852","red"
"2427","Pastreoides18889","yellow"
"2428","Pastreoides18893","salmon"
"2429","Pastreoides18914","lightcyan"
"2430","Pastreoides18915","yellow"
"2431","Pastreoides18931","brown"
"2432","Pastreoides18934","magenta"
"2433","Pastreoides18937","blue"
"2434","Pastreoides18942","green"
"2435","Pastreoides18944","pink"
"2436","Pastreoides18948","tan"
"2437","Pastreoides18952","black"
"2438","Pastreoides18955","brown"
"2439","Pastreoides18959","grey"
"2440","Pastreoides18967","greenyellow"
"2441","Pastreoides18977","yellow"
"2442","Pastreoides18978","purple"
"2443","Pastreoides18983","lightgreen"
"2444","Pastreoides19009","grey"
"2445","Pastreoides19011","greenyellow"
"2446","Pastreoides19026","lightyellow"
"2447","Pastreoides19029","turquoise"
"2448","Pastreoides19032","brown"
"2449","Pastreoides19042","brown"
"2450","Pastreoides19052","lightyellow"
"2451","Pastreoides19069","brown"
"2452","Pastreoides19092","blue"
"2453","Pastreoides19095","brown"
"2454","Pastreoides19101","grey"
"2455","Pastreoides19107","midnightblue"
"2456","Pastreoides19108","lightcyan"
"2457","Pastreoides19109","yellow"
"2458","Pastreoides19172","lightyellow"
"2459","Pastreoides19181","lightgreen"
"2460","Pastreoides19204","black"
"2461","Pastreoides19205","cyan"
"2462","Pastreoides19206","brown"
"2463","Pastreoides19211","purple"
"2464","Pastreoides19213","midnightblue"
"2465","Pastreoides19217","grey"
"2466","Pastreoides19266","midnightblue"
"2467","Pastreoides19269","darkred"
"2468","Pastreoides19271","turquoise"
"2469","Pastreoides19272","grey"
"2470","Pastreoides19273","cyan"
"2471","Pastreoides19282","black"
"2472","Pastreoides19283","green"
"2473","Pastreoides19284","salmon"
"2474","Pastreoides19310","green"
"2475","Pastreoides19313","grey"
"2476","Pastreoides19314","green"
"2477","Pastreoides19315","lightyellow"
"2478","Pastreoides19316","lightyellow"
"2479","Pastreoides19335","grey"
"2480","Pastreoides19336","brown"
"2481","Pastreoides19338","yellow"
"2482","Pastreoides19354","blue"
"2483","Pastreoides19357","cyan"
"2484","Pastreoides19358","brown"
"2485","Pastreoides19361","red"
"2486","Pastreoides19362","darkgreen"
"2487","Pastreoides19363","royalblue"
"2488","Pastreoides19371","lightcyan"
"2489","Pastreoides19390","purple"
"2490","Pastreoides19393","blue"
"2491","Pastreoides19395","green"
"2492","Pastreoides19432","grey"
"2493","Pastreoides19433","turquoise"
"2494","Pastreoides19456","turquoise"
"2495","Pastreoides19463","blue"
"2496","Pastreoides19464","blue"
"2497","Pastreoides19507","lightcyan"
"2498","Pastreoides19512","lightyellow"
"2499","Pastreoides19515","lightyellow"
"2500","Pastreoides19609","salmon"
"2501","Pastreoides19612","grey"
"2502","Pastreoides19621","lightgreen"
"2503","Pastreoides19626","brown"
"2504","Pastreoides19636","midnightblue"
"2505","Pastreoides19640","royalblue"
"2506","Pastreoides19646","grey"
"2507","Pastreoides19650","yellow"
"2508","Pastreoides19662","blue"
"2509","Pastreoides19664","midnightblue"
"2510","Pastreoides19669","greenyellow"
"2511","Pastreoides19681","salmon"
"2512","Pastreoides19694","black"
"2513","Pastreoides19707","green"
"2514","Pastreoides19719","blue"
"2515","Pastreoides19724","greenyellow"
"2516","Pastreoides19748","blue"
"2517","Pastreoides19749","grey"
"2518","Pastreoides19751","lightcyan"
"2519","Pastreoides19753","grey"
"2520","Pastreoides19767","grey"
"2521","Pastreoides19773","brown"
"2522","Pastreoides19774","darkred"
"2523","Pastreoides19775","midnightblue"
"2524","Pastreoides19778","red"
"2525","Pastreoides19787","turquoise"
"2526","Pastreoides19788","red"
"2527","Pastreoides19793","turquoise"
"2528","Pastreoides19794","green"
"2529","Pastreoides19798","grey"
"2530","Pastreoides19803","brown"
"2531","Pastreoides19830","magenta"
"2532","Pastreoides19833","blue"
"2533","Pastreoides19852","cyan"
"2534","Pastreoides19865","green"
"2535","Pastreoides19866","yellow"
"2536","Pastreoides19871","grey"
"2537","Pastreoides19877","grey"
"2538","Pastreoides19879","greenyellow"
"2539","Pastreoides19883","yellow"
"2540","Pastreoides19904","yellow"
"2541","Pastreoides19906","darkred"
"2542","Pastreoides19924","grey"
"2543","Pastreoides19926","grey"
"2544","Pastreoides19980","greenyellow"
"2545","Pastreoides20015","yellow"
"2546","Pastreoides20019","brown"
"2547","Pastreoides20020","turquoise"
"2548","Pastreoides20023","blue"
"2549","Pastreoides20039","grey"
"2550","Pastreoides20043","purple"
"2551","Pastreoides20044","green"
"2552","Pastreoides20050","black"
"2553","Pastreoides20056","blue"
"2554","Pastreoides20087","turquoise"
"2555","Pastreoides20110","brown"
"2556","Pastreoides20111","black"
"2557","Pastreoides20122","turquoise"
"2558","Pastreoides20127","midnightblue"
"2559","Pastreoides20130","turquoise"
"2560","Pastreoides20175","darkred"
"2561","Pastreoides20176","grey60"
"2562","Pastreoides20187","darkgreen"
"2563","Pastreoides20242","pink"
"2564","Pastreoides20244","brown"
"2565","Pastreoides20251","grey"
"2566","Pastreoides20260","blue"
"2567","Pastreoides20277","darkred"
"2568","Pastreoides20278","salmon"
"2569","Pastreoides20280","cyan"
"2570","Pastreoides20296","brown"
"2571","Pastreoides20297","lightyellow"
"2572","Pastreoides20300","black"
"2573","Pastreoides20309","salmon"
"2574","Pastreoides20311","red"
"2575","Pastreoides20314","blue"
"2576","Pastreoides20315","blue"
"2577","Pastreoides20316","grey"
"2578","Pastreoides20322","blue"
"2579","Pastreoides20326","grey60"
"2580","Pastreoides20336","red"
"2581","Pastreoides20337","royalblue"
"2582","Pastreoides20353","salmon"
"2583","Pastreoides20354","royalblue"
"2584","Pastreoides20427","red"
"2585","Pastreoides20429","turquoise"
"2586","Pastreoides20432","brown"
"2587","Pastreoides20440","cyan"
"2588","Pastreoides20449","red"
"2589","Pastreoides20506","royalblue"
"2590","Pastreoides20510","green"
"2591","Pastreoides20511","magenta"
"2592","Pastreoides20512","greenyellow"
"2593","Pastreoides20517","salmon"
"2594","Pastreoides20524","green"
"2595","Pastreoides20532","brown"
"2596","Pastreoides20573","green"
"2597","Pastreoides20575","darkred"
"2598","Pastreoides20587","greenyellow"
"2599","Pastreoides20588","darkturquoise"
"2600","Pastreoides20591","yellow"
"2601","Pastreoides20592","turquoise"
"2602","Pastreoides20597","green"
"2603","Pastreoides20598","tan"
"2604","Pastreoides20602","blue"
"2605","Pastreoides20603","red"
"2606","Pastreoides20626","cyan"
"2607","Pastreoides20629","royalblue"
"2608","Pastreoides20654","red"
"2609","Pastreoides20660","grey60"
"2610","Pastreoides20682","red"
"2611","Pastreoides20716","blue"
"2612","Pastreoides20718","pink"
"2613","Pastreoides20749","blue"
"2614","Pastreoides20750","pink"
"2615","Pastreoides20756","green"
"2616","Pastreoides20809","red"
"2617","Pastreoides20810","cyan"
"2618","Pastreoides20813","brown"
"2619","Pastreoides20823","greenyellow"
"2620","Pastreoides20910","grey"
"2621","Pastreoides20913","green"
"2622","Pastreoides20932","turquoise"
"2623","Pastreoides20933","grey"
"2624","Pastreoides20934","magenta"
"2625","Pastreoides20945","cyan"
"2626","Pastreoides20950","midnightblue"
"2627","Pastreoides20954","yellow"
"2628","Pastreoides20956","darkred"
"2629","Pastreoides20958","darkturquoise"
"2630","Pastreoides20960","pink"
"2631","Pastreoides20963","lightyellow"
"2632","Pastreoides20980","blue"
"2633","Pastreoides21023","grey"
"2634","Pastreoides21024","grey"
"2635","Pastreoides21032","lightyellow"
"2636","Pastreoides21041","grey"
"2637","Pastreoides21061","turquoise"
"2638","Pastreoides21066","salmon"
"2639","Pastreoides21067","black"
"2640","Pastreoides21071","tan"
"2641","Pastreoides21089","greenyellow"
"2642","Pastreoides21090","royalblue"
"2643","Pastreoides21094","green"
"2644","Pastreoides21101","turquoise"
"2645","Pastreoides21109","grey60"
"2646","Pastreoides21112","midnightblue"
"2647","Pastreoides21131","black"
"2648","Pastreoides21133","green"
"2649","Pastreoides21165","cyan"
"2650","Pastreoides21166","blue"
"2651","Pastreoides21167","red"
"2652","Pastreoides21168","brown"
"2653","Pastreoides21170","pink"
"2654","Pastreoides21171","lightgreen"
"2655","Pastreoides21173","grey"
"2656","Pastreoides21178","grey"
"2657","Pastreoides21183","pink"
"2658","Pastreoides21190","yellow"
"2659","Pastreoides21201","red"
"2660","Pastreoides21202","grey"
"2661","Pastreoides21203","blue"
"2662","Pastreoides21220","green"
"2663","Pastreoides21221","grey"
"2664","Pastreoides21223","cyan"
"2665","Pastreoides21229","lightyellow"
"2666","Pastreoides21234","turquoise"
"2667","Pastreoides21235","greenyellow"
"2668","Pastreoides21239","yellow"
"2669","Pastreoides21266","purple"
"2670","Pastreoides21271","pink"
"2671","Pastreoides21320","brown"
"2672","Pastreoides21328","lightcyan"
"2673","Pastreoides21339","yellow"
"2674","Pastreoides21346","green"
"2675","Pastreoides21352","brown"
"2676","Pastreoides21353","midnightblue"
"2677","Pastreoides21356","turquoise"
"2678","Pastreoides21365","tan"
"2679","Pastreoides21370","darkgreen"
"2680","Pastreoides21374","turquoise"
"2681","Pastreoides21389","midnightblue"
"2682","Pastreoides21402","royalblue"
"2683","Pastreoides21424","green"
"2684","Pastreoides21433","grey"
"2685","Pastreoides21434","grey60"
"2686","Pastreoides21448","lightyellow"
"2687","Pastreoides21449","lightcyan"
"2688","Pastreoides21450","turquoise"
"2689","Pastreoides21453","blue"
"2690","Pastreoides21485","lightgreen"
"2691","Pastreoides21497","blue"
"2692","Pastreoides21499","grey"
"2693","Pastreoides21503","blue"
"2694","Pastreoides21513","darkturquoise"
"2695","Pastreoides21514","pink"
"2696","Pastreoides21516","brown"
"2697","Pastreoides21542","turquoise"
"2698","Pastreoides21550","black"
"2699","Pastreoides21552","darkturquoise"
"2700","Pastreoides21553","grey"
"2701","Pastreoides21554","royalblue"
"2702","Pastreoides21559","brown"
"2703","Pastreoides21566","turquoise"
"2704","Pastreoides21571","darkturquoise"
"2705","Pastreoides21572","tan"
"2706","Pastreoides21645","darkred"
"2707","Pastreoides21646","grey"
"2708","Pastreoides21709","yellow"
"2709","Pastreoides21714","lightgreen"
"2710","Pastreoides21722","royalblue"
"2711","Pastreoides21723","black"
"2712","Pastreoides21728","midnightblue"
"2713","Pastreoides21729","greenyellow"
"2714","Pastreoides21734","tan"
"2715","Pastreoides21769","purple"
"2716","Pastreoides21770","turquoise"
"2717","Pastreoides21777","lightgreen"
"2718","Pastreoides21778","green"
"2719","Pastreoides21783","brown"
"2720","Pastreoides21785","blue"
"2721","Pastreoides21814","red"
"2722","Pastreoides21815","red"
"2723","Pastreoides21816","black"
"2724","Pastreoides21817","black"
"2725","Pastreoides21819","black"
"2726","Pastreoides21827","black"
"2727","Pastreoides21828","cyan"
"2728","Pastreoides21847","pink"
"2729","Pastreoides21874","royalblue"
"2730","Pastreoides21881","turquoise"
"2731","Pastreoides21887","brown"
"2732","Pastreoides21897","grey"
"2733","Pastreoides21898","darkgreen"
"2734","Pastreoides21899","pink"
"2735","Pastreoides21915","lightgreen"
"2736","Pastreoides21917","lightcyan"
"2737","Pastreoides21922","tan"
"2738","Pastreoides21935","green"
"2739","Pastreoides21937","turquoise"
"2740","Pastreoides21945","brown"
"2741","Pastreoides21950","turquoise"
"2742","Pastreoides21952","grey"
"2743","Pastreoides21955","red"
"2744","Pastreoides21963","green"
"2745","Pastreoides21968","salmon"
"2746","Pastreoides21983","lightyellow"
"2747","Pastreoides21987","tan"
"2748","Pastreoides21990","lightcyan"
"2749","Pastreoides21991","grey"
"2750","Pastreoides21993","green"
"2751","Pastreoides21999","red"
"2752","Pastreoides22000","purple"
"2753","Pastreoides22008","magenta"
"2754","Pastreoides22012","grey"
"2755","Pastreoides22017","blue"
"2756","Pastreoides22019","grey"
"2757","Pastreoides22020","lightcyan"
"2758","Pastreoides22024","grey60"
"2759","Pastreoides22025","yellow"
"2760","Pastreoides22026","purple"
"2761","Pastreoides22031","greenyellow"
"2762","Pastreoides22032","purple"
"2763","Pastreoides22034","red"
"2764","Pastreoides22038","blue"
"2765","Pastreoides22044","black"
"2766","Pastreoides22045","pink"
"2767","Pastreoides22062","midnightblue"
"2768","Pastreoides22065","darkgreen"
"2769","Pastreoides22084","brown"
"2770","Pastreoides22089","green"
"2771","Pastreoides22094","grey"
"2772","Pastreoides22096","midnightblue"
"2773","Pastreoides22100","royalblue"
"2774","Pastreoides22102","grey"
"2775","Pastreoides22115","red"
"2776","Pastreoides22117","purple"
"2777","Pastreoides22121","magenta"
"2778","Pastreoides22141","pink"
"2779","Pastreoides22150","purple"
"2780","Pastreoides22151","greenyellow"
"2781","Pastreoides22154","grey60"
"2782","Pastreoides22158","pink"
"2783","Pastreoides22159","grey"
"2784","Pastreoides22239","greenyellow"
"2785","Pastreoides22304","grey"
"2786","Pastreoides22330","grey"
"2787","Pastreoides22335","green"
"2788","Pastreoides22336","turquoise"
"2789","Pastreoides22348","magenta"
"2790","Pastreoides22350","midnightblue"
"2791","Pastreoides22363","magenta"
"2792","Pastreoides22406","tan"
"2793","Pastreoides22412","salmon"
"2794","Pastreoides22416","cyan"
"2795","Pastreoides22439","lightcyan"
"2796","Pastreoides22442","magenta"
"2797","Pastreoides22443","turquoise"
"2798","Pastreoides22444","magenta"
"2799","Pastreoides22445","grey"
"2800","Pastreoides22448","black"
"2801","Pastreoides22449","pink"
"2802","Pastreoides22450","cyan"
"2803","Pastreoides22473","turquoise"
"2804","Pastreoides22477","blue"
"2805","Pastreoides22479","blue"
"2806","Pastreoides22482","red"
"2807","Pastreoides22487","cyan"
"2808","Pastreoides22495","turquoise"
"2809","Pastreoides22498","cyan"
"2810","Pastreoides22503","lightcyan"
"2811","Pastreoides22516","yellow"
"2812","Pastreoides22517","greenyellow"
"2813","Pastreoides22528","grey60"
"2814","Pastreoides22531","midnightblue"
"2815","Pastreoides22539","grey"
"2816","Pastreoides22601","yellow"
"2817","Pastreoides22623","brown"
"2818","Pastreoides22626","magenta"
"2819","Pastreoides22627","red"
"2820","Pastreoides22629","black"
"2821","Pastreoides22632","blue"
"2822","Pastreoides22633","yellow"
"2823","Pastreoides22668","turquoise"
"2824","Pastreoides22678","magenta"
"2825","Pastreoides22680","green"
"2826","Pastreoides22712","brown"
"2827","Pastreoides22716","cyan"
"2828","Pastreoides22717","red"
"2829","Pastreoides22719","tan"
"2830","Pastreoides22737","red"
"2831","Pastreoides22739","purple"
"2832","Pastreoides22749","darkturquoise"
"2833","Pastreoides22768","darkgreen"
"2834","Pastreoides22769","grey"
"2835","Pastreoides22771","grey"
"2836","Pastreoides22778","yellow"
"2837","Pastreoides22783","black"
"2838","Pastreoides22784","darkturquoise"
"2839","Pastreoides22823","pink"
"2840","Pastreoides22851","black"
"2841","Pastreoides22870","blue"
"2842","Pastreoides22882","purple"
"2843","Pastreoides22890","salmon"
"2844","Pastreoides22899","lightgreen"
"2845","Pastreoides22900","salmon"
"2846","Pastreoides22902","pink"
"2847","Pastreoides22916","cyan"
"2848","Pastreoides22920","black"
"2849","Pastreoides22925","grey"
"2850","Pastreoides22987","black"
"2851","Pastreoides23048","greenyellow"
"2852","Pastreoides23049","green"
"2853","Pastreoides23050","magenta"
"2854","Pastreoides23056","pink"
"2855","Pastreoides23057","lightgreen"
"2856","Pastreoides23059","magenta"
"2857","Pastreoides23063","grey"
"2858","Pastreoides23088","brown"
"2859","Pastreoides23094","darkturquoise"
"2860","Pastreoides23109","salmon"
"2861","Pastreoides23140","turquoise"
"2862","Pastreoides23146","royalblue"
"2863","Pastreoides23157","grey"
"2864","Pastreoides23158","yellow"
"2865","Pastreoides23173","yellow"
"2866","Pastreoides23185","blue"
"2867","Pastreoides23192","greenyellow"
"2868","Pastreoides23194","turquoise"
"2869","Pastreoides23195","grey"
"2870","Pastreoides23197","pink"
"2871","Pastreoides23221","grey"
"2872","Pastreoides23236","green"
"2873","Pastreoides23245","salmon"
"2874","Pastreoides23250","green"
"2875","Pastreoides23287","tan"
"2876","Pastreoides23317","turquoise"
"2877","Pastreoides23322","blue"
"2878","Pastreoides23327","green"
"2879","Pastreoides23331","brown"
"2880","Pastreoides23332","grey"
"2881","Pastreoides23340","purple"
"2882","Pastreoides23341","pink"
"2883","Pastreoides23347","grey"
"2884","Pastreoides23350","tan"
"2885","Pastreoides23360","green"
"2886","Pastreoides23362","yellow"
"2887","Pastreoides23370","black"
"2888","Pastreoides23375","salmon"
"2889","Pastreoides23376","cyan"
"2890","Pastreoides23378","darkturquoise"
"2891","Pastreoides23385","black"
"2892","Pastreoides23395","red"
"2893","Pastreoides23396","green"
"2894","Pastreoides23408","tan"
"2895","Pastreoides23412","purple"
"2896","Pastreoides23423","brown"
"2897","Pastreoides23425","cyan"
"2898","Pastreoides23446","yellow"
"2899","Pastreoides23456","greenyellow"
"2900","Pastreoides23476","turquoise"
"2901","Pastreoides23480","grey"
"2902","Pastreoides23500","royalblue"
"2903","Pastreoides23502","salmon"
"2904","Pastreoides23514","purple"
"2905","Pastreoides23517","brown"
"2906","Pastreoides23518","salmon"
"2907","Pastreoides23525","black"
"2908","Pastreoides23535","salmon"
"2909","Pastreoides23542","blue"
"2910","Pastreoides23549","green"
"2911","Pastreoides23550","darkred"
"2912","Pastreoides23569","darkred"
"2913","Pastreoides23582","brown"
"2914","Pastreoides23598","turquoise"
"2915","Pastreoides23622","royalblue"
"2916","Pastreoides23623","brown"
"2917","Pastreoides23627","turquoise"
"2918","Pastreoides23628","royalblue"
"2919","Pastreoides23629","darkred"
"2920","Pastreoides23634","darkgreen"
"2921","Pastreoides23641","salmon"
"2922","Pastreoides23647","pink"
"2923","Pastreoides23696","lightgreen"
"2924","Pastreoides23727","lightcyan"
"2925","Pastreoides23728","magenta"
"2926","Pastreoides23735","grey"
"2927","Pastreoides23768","cyan"
"2928","Pastreoides23773","pink"
"2929","Pastreoides23779","greenyellow"
"2930","Pastreoides23782","blue"
"2931","Pastreoides23785","turquoise"
"2932","Pastreoides23791","grey"
"2933","Pastreoides23797","magenta"
"2934","Pastreoides23802","grey"
"2935","Pastreoides23806","black"
"2936","Pastreoides23816","grey"
"2937","Pastreoides23817","greenyellow"
"2938","Pastreoides23831","blue"
"2939","Pastreoides23838","black"
"2940","Pastreoides23839","midnightblue"
"2941","Pastreoides23844","greenyellow"
"2942","Pastreoides23847","yellow"
"2943","Pastreoides23849","grey"
"2944","Pastreoides23865","brown"
"2945","Pastreoides23875","red"
"2946","Pastreoides23907","darkgreen"
"2947","Pastreoides23918","salmon"
"2948","Pastreoides23927","brown"
"2949","Pastreoides23928","turquoise"
"2950","Pastreoides23969","midnightblue"
"2951","Pastreoides23970","pink"
"2952","Pastreoides23988","turquoise"
"2953","Pastreoides23994","greenyellow"
"2954","Pastreoides23998","grey"
"2955","Pastreoides24007","yellow"
"2956","Pastreoides24010","grey60"
"2957","Pastreoides24018","grey"
"2958","Pastreoides24020","darkturquoise"
"2959","Pastreoides24027","red"
"2960","Pastreoides24029","grey60"
"2961","Pastreoides24071","grey60"
"2962","Pastreoides24075","midnightblue"
"2963","Pastreoides24076","grey60"
"2964","Pastreoides24107","greenyellow"
"2965","Pastreoides24119","turquoise"
"2966","Pastreoides24155","blue"
"2967","Pastreoides24184","brown"
"2968","Pastreoides24193","grey"
"2969","Pastreoides24206","darkgreen"
"2970","Pastreoides24207","green"
"2971","Pastreoides24208","lightyellow"
"2972","Pastreoides24218","yellow"
"2973","Pastreoides24219","grey"
"2974","Pastreoides24220","black"
"2975","Pastreoides24224","pink"
"2976","Pastreoides24226","darkturquoise"
"2977","Pastreoides24227","yellow"
"2978","Pastreoides24247","greenyellow"
"2979","Pastreoides24251","yellow"
"2980","Pastreoides24255","cyan"
"2981","Pastreoides24259","brown"
"2982","Pastreoides24262","turquoise"
"2983","Pastreoides24264","yellow"
"2984","Pastreoides24265","darkturquoise"
"2985","Pastreoides24268","grey60"
"2986","Pastreoides24269","black"
"2987","Pastreoides24270","pink"
"2988","Pastreoides24277","green"
"2989","Pastreoides24280","turquoise"
"2990","Pastreoides24306","blue"
"2991","Pastreoides24307","darkgreen"
"2992","Pastreoides24311","turquoise"
"2993","Pastreoides24317","grey"
"2994","Pastreoides24318","black"
"2995","Pastreoides24323","tan"
"2996","Pastreoides24325","pink"
"2997","Pastreoides24338","brown"
"2998","Pastreoides24348","blue"
"2999","Pastreoides24349","greenyellow"
"3000","Pastreoides24355","grey"
"3001","Pastreoides24358","grey"
"3002","Pastreoides24365","turquoise"
"3003","Pastreoides24371","turquoise"
"3004","Pastreoides24374","turquoise"
"3005","Pastreoides24375","turquoise"
"3006","Pastreoides24417","purple"
"3007","Pastreoides24419","grey60"
"3008","Pastreoides24433","cyan"
"3009","Pastreoides24441","lightcyan"
"3010","Pastreoides24442","grey"
"3011","Pastreoides24449","brown"
"3012","Pastreoides24455","blue"
"3013","Pastreoides24457","brown"
"3014","Pastreoides24462","grey60"
"3015","Pastreoides24465","lightyellow"
"3016","Pastreoides24480","black"
"3017","Pastreoides24485","royalblue"
"3018","Pastreoides24486","magenta"
"3019","Pastreoides24493","salmon"
"3020","Pastreoides24494","darkred"
"3021","Pastreoides24500","salmon"
"3022","Pastreoides24504","darkturquoise"
"3023","Pastreoides24531","grey"
"3024","Pastreoides24532","darkturquoise"
"3025","Pastreoides24542","black"
"3026","Pastreoides24543","green"
"3027","Pastreoides24547","magenta"
"3028","Pastreoides24592","red"
"3029","Pastreoides24595","brown"
"3030","Pastreoides24603","grey"
"3031","Pastreoides24609","blue"
"3032","Pastreoides24650","royalblue"
"3033","Pastreoides24659","purple"
"3034","Pastreoides24667","green"
"3035","Pastreoides24668","red"
"3036","Pastreoides24676","lightcyan"
"3037","Pastreoides24686","greenyellow"
"3038","Pastreoides24687","green"
"3039","Pastreoides24712","green"
"3040","Pastreoides24713","green"
"3041","Pastreoides24730","greenyellow"
"3042","Pastreoides24734","royalblue"
"3043","Pastreoides24735","brown"
"3044","Pastreoides24737","brown"
"3045","Pastreoides24740","tan"
"3046","Pastreoides24743","pink"
"3047","Pastreoides24763","lightcyan"
"3048","Pastreoides24788","blue"
"3049","Pastreoides24789","grey60"
"3050","Pastreoides24793","tan"
"3051","Pastreoides24795","grey60"
"3052","Pastreoides24800","pink"
"3053","Pastreoides24802","yellow"
"3054","Pastreoides24839","turquoise"
"3055","Pastreoides24844","grey"
"3056","Pastreoides24850","grey60"
"3057","Pastreoides24863","purple"
"3058","Pastreoides24865","brown"
"3059","Pastreoides24868","pink"
"3060","Pastreoides24873","magenta"
"3061","Pastreoides24879","yellow"
"3062","Pastreoides24880","blue"
"3063","Pastreoides24884","yellow"
"3064","Pastreoides24889","brown"
"3065","Pastreoides24898","turquoise"
"3066","Pastreoides24902","salmon"
"3067","Pastreoides24903","yellow"
"3068","Pastreoides24944","tan"
"3069","Pastreoides24959","darkgreen"
"3070","Pastreoides24960","purple"
"3071","Pastreoides24986","turquoise"
"3072","Pastreoides25000","brown"
"3073","Pastreoides25020","green"
"3074","Pastreoides25026","blue"
"3075","Pastreoides25043","brown"
"3076","Pastreoides25046","black"
"3077","Pastreoides25047","pink"
"3078","Pastreoides25051","darkred"
"3079","Pastreoides25053","salmon"
"3080","Pastreoides25057","yellow"
"3081","Pastreoides25059","green"
"3082","Pastreoides25061","blue"
"3083","Pastreoides25062","purple"
"3084","Pastreoides25068","green"
"3085","Pastreoides25077","tan"
"3086","Pastreoides25120","purple"
"3087","Pastreoides25152","lightgreen"
"3088","Pastreoides25161","lightgreen"
"3089","Pastreoides25164","lightcyan"
"3090","Pastreoides25165","lightyellow"
"3091","Pastreoides25179","pink"
"3092","Pastreoides25181","salmon"
"3093","Pastreoides25201","blue"
"3094","Pastreoides25215","black"
"3095","Pastreoides25252","green"
"3096","Pastreoides25254","grey"
"3097","Pastreoides25255","blue"
"3098","Pastreoides25257","black"
"3099","Pastreoides25263","cyan"
"3100","Pastreoides25265","salmon"
"3101","Pastreoides25308","red"
"3102","Pastreoides25324","greenyellow"
"3103","Pastreoides25326","magenta"
"3104","Pastreoides25337","blue"
"3105","Pastreoides25338","brown"
"3106","Pastreoides25340","lightcyan"
"3107","Pastreoides25345","darkgreen"
"3108","Pastreoides25349","brown"
"3109","Pastreoides25380","red"
"3110","Pastreoides25382","pink"
"3111","Pastreoides25394","purple"
"3112","Pastreoides25454","blue"
"3113","Pastreoides25460","grey"
"3114","Pastreoides25481","black"
"3115","Pastreoides25487","tan"
"3116","Pastreoides25523","yellow"
"3117","Pastreoides25528","midnightblue"
"3118","Pastreoides25531","lightcyan"
"3119","Pastreoides25535","pink"
"3120","Pastreoides25579","green"
"3121","Pastreoides25590","black"
"3122","Pastreoides25591","salmon"
"3123","Pastreoides25592","greenyellow"
"3124","Pastreoides25697","royalblue"
"3125","Pastreoides25700","black"
"3126","Pastreoides25704","tan"
"3127","Pastreoides25707","royalblue"
"3128","Pastreoides25712","pink"
"3129","Pastreoides25713","black"
"3130","Pastreoides25714","greenyellow"
"3131","Pastreoides25721","green"
"3132","Pastreoides25728","lightyellow"
"3133","Pastreoides25730","tan"
"3134","Pastreoides25755","purple"
"3135","Pastreoides25760","red"
"3136","Pastreoides25761","grey"
"3137","Pastreoides25790","cyan"
"3138","Pastreoides25795","greenyellow"
"3139","Pastreoides25796","pink"
"3140","Pastreoides25803","turquoise"
"3141","Pastreoides25804","darkgreen"
"3142","Pastreoides25810","lightyellow"
"3143","Pastreoides25812","turquoise"
"3144","Pastreoides25837","cyan"
"3145","Pastreoides25846","greenyellow"
"3146","Pastreoides25848","brown"
"3147","Pastreoides25851","pink"
"3148","Pastreoides25856","brown"
"3149","Pastreoides25859","pink"
"3150","Pastreoides25860","blue"
"3151","Pastreoides25872","darkred"
"3152","Pastreoides25883","royalblue"
"3153","Pastreoides25941","red"
"3154","Pastreoides25945","magenta"
"3155","Pastreoides26005","grey"
"3156","Pastreoides26006","grey"
"3157","Pastreoides26007","midnightblue"
"3158","Pastreoides26009","lightgreen"
"3159","Pastreoides26015","brown"
"3160","Pastreoides26019","grey60"
"3161","Pastreoides26022","salmon"
"3162","Pastreoides26024","darkgreen"
"3163","Pastreoides26028","green"
"3164","Pastreoides26056","grey"
"3165","Pastreoides26058","blue"
"3166","Pastreoides26061","yellow"
"3167","Pastreoides26065","blue"
"3168","Pastreoides26084","magenta"
"3169","Pastreoides26089","blue"
"3170","Pastreoides26097","lightcyan"
"3171","Pastreoides26098","magenta"
"3172","Pastreoides26113","magenta"
"3173","Pastreoides26190","brown"
"3174","Pastreoides26192","red"
"3175","Pastreoides26319","yellow"
"3176","Pastreoides26321","pink"
"3177","Pastreoides26325","grey60"
"3178","Pastreoides26328","turquoise"
"3179","Pastreoides26329","greenyellow"
"3180","Pastreoides26333","pink"
"3181","Pastreoides26334","cyan"
"3182","Pastreoides26335","blue"
"3183","Pastreoides26336","brown"
"3184","Pastreoides26337","red"
"3185","Pastreoides26339","grey60"
"3186","Pastreoides26350","pink"
"3187","Pastreoides26373","yellow"
"3188","Pastreoides26381","grey"
"3189","Pastreoides26446","green"
"3190","Pastreoides26449","cyan"
"3191","Pastreoides26451","blue"
"3192","Pastreoides26466","green"
"3193","Pastreoides26490","black"
"3194","Pastreoides26498","blue"
"3195","Pastreoides26509","red"
"3196","Pastreoides26510","red"
"3197","Pastreoides26511","cyan"
"3198","Pastreoides26513","darkgreen"
"3199","Pastreoides26515","brown"
