"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"56","GO:0003676","Pastreoides11347",1.22803012751892e-11,9.36848044401498e-06,0.0760809794887178,0.681159223950022,0.531432440408743,0.00251172617193143,0.864390112478344,NA,NA,NA,NA,NA,NA,NA,NA
"57","GO:0003676","Pastreoides52297",7.52402621037266e-59,0.0318432728903594,0.336475088799153,0.00250888733519361,0.14999299420819,0.00331460256981728,0.884355023626947,NA,NA,NA,NA,NA,NA,NA,NA
"58","GO:0003676","Pastreoides55947",1.18400128854169e-07,0.990450782091733,0.119155987737081,0.173957328871977,0.770263567038519,0.0334524527720224,0.338874829362318,NA,NA,NA,NA,NA,NA,NA,NA
"59","GO:0003676","Pastreoides52297",7.52402621037266e-59,0.0318432728903594,0.336475088799153,0.00250888733519361,0.14999299420819,0.00331460256981728,0.884355023626947,NA,NA,NA,NA,NA,NA,NA,NA
"60","GO:0003676","Pastreoides33741",1.41889061477891e-09,0.018276743656268,5.07408742634461e-07,2.99419646828282e-12,0.770263567038519,0.0207985233530756,0.253310381440865,NA,NA,NA,NA,NA,NA,NA,NA
"61","GO:0003676","Pastreoides60210",1.07238306730851e-07,1.11571461051378e-26,1.6163619525982e-11,2.66983455014927e-09,0.994305407648709,0.0432661481232494,0.631124962829189,NA,NA,NA,NA,NA,NA,NA,NA
"62","GO:0003676","Pastreoides52297",7.52402621037266e-59,0.0318432728903594,0.336475088799153,0.00250888733519361,0.14999299420819,0.00331460256981728,0.884355023626947,NA,NA,NA,NA,NA,NA,NA,NA
"63","GO:0003676","Pastreoides60210",1.07238306730851e-07,1.11571461051378e-26,1.6163619525982e-11,2.66983455014927e-09,0.994305407648709,0.0432661481232494,0.631124962829189,NA,NA,NA,NA,NA,NA,NA,NA
"64","GO:0003676","Pastreoides33741",1.41889061477891e-09,0.018276743656268,5.07408742634461e-07,2.99419646828282e-12,0.770263567038519,0.0207985233530756,0.253310381440865,NA,NA,NA,NA,NA,NA,NA,NA
"65","GO:0003676","Pastreoides55947",1.18400128854169e-07,0.990450782091733,0.119155987737081,0.173957328871977,0.770263567038519,0.0334524527720224,0.338874829362318,NA,NA,NA,NA,NA,NA,NA,NA
"66","GO:0003677","Pastreoides04598",0.6385278428,0.140070536805972,0.00104616397494518,0.194247321338086,0.662506307481678,0.0196302699935557,0.431116648709643,NA,NA,NA,NA,NA,NA,NA,NA
"67","GO:0003677","Pastreoides04598",0.6385278428,0.140070536805972,0.00104616397494518,0.194247321338086,0.662506307481678,0.0196302699935557,0.431116648709643,NA,NA,NA,NA,NA,NA,NA,NA
"68","GO:0003677","Pastreoides13181",0.193032597302573,1.44863100648477e-05,0.952468122915206,0.00992015224717596,0.841448743850034,0.00071649372691264,0.585170782284611,NA,NA,NA,NA,NA,NA,NA,NA
"69","GO:0003677","Pastreoides16804",6.91721897751356e-25,0.47590221204359,0.297393294256782,1.24083811815893e-05,0.665589589336553,5.30633403974469e-05,1,NA,NA,NA,NA,NA,NA,NA,NA
"70","GO:0003677","Pastreoides13181",0.193032597302573,1.44863100648477e-05,0.952468122915206,0.00992015224717596,0.841448743850034,0.00071649372691264,0.585170782284611,NA,NA,NA,NA,NA,NA,NA,NA
"71","GO:0003677","Pastreoides28399",7.75966318429701e-37,3.58849234816232e-08,0.00478219731434908,0.00659349935630812,0.000404695488388743,0.0298554708463868,0.865792305746088,NA,NA,NA,NA,NA,NA,NA,NA
"72","GO:0003677","Pastreoides55947",1.18400128854169e-07,0.990450782091733,0.119155987737081,0.173957328871977,0.770263567038519,0.0334524527720224,0.338874829362318,NA,NA,NA,NA,NA,NA,NA,NA
"73","GO:0003677","Pastreoides16804",6.91721897751356e-25,0.47590221204359,0.297393294256782,1.24083811815893e-05,0.665589589336553,5.30633403974469e-05,1,NA,NA,NA,NA,NA,NA,NA,NA
"74","GO:0003677","Pastreoides28399",7.75966318429701e-37,3.58849234816232e-08,0.00478219731434908,0.00659349935630812,0.000404695488388743,0.0298554708463868,0.865792305746088,NA,NA,NA,NA,NA,NA,NA,NA
"75","GO:0003677","Pastreoides22100",1.53645708546421e-14,1.12945970662874e-08,0.729374682753329,0.000376578011189069,0.940988429043481,0.00889157607567322,0.664586248479863,NA,NA,NA,NA,NA,NA,NA,NA
"76","GO:0003677","Pastreoides33741",1.41889061477891e-09,0.018276743656268,5.07408742634461e-07,2.99419646828282e-12,0.770263567038519,0.0207985233530756,0.253310381440865,NA,NA,NA,NA,NA,NA,NA,NA
"77","GO:0003677","Pastreoides22100",1.53645708546421e-14,1.12945970662874e-08,0.729374682753329,0.000376578011189069,0.940988429043481,0.00889157607567322,0.664586248479863,NA,NA,NA,NA,NA,NA,NA,NA
"78","GO:0003677","Pastreoides28399",7.75966318429701e-37,3.58849234816232e-08,0.00478219731434908,0.00659349935630812,0.000404695488388743,0.0298554708463868,0.865792305746088,NA,NA,NA,NA,NA,NA,NA,NA
"79","GO:0003677","Pastreoides55947",1.18400128854169e-07,0.990450782091733,0.119155987737081,0.173957328871977,0.770263567038519,0.0334524527720224,0.338874829362318,NA,NA,NA,NA,NA,NA,NA,NA
"80","GO:0003677","Pastreoides33741",1.41889061477891e-09,0.018276743656268,5.07408742634461e-07,2.99419646828282e-12,0.770263567038519,0.0207985233530756,0.253310381440865,NA,NA,NA,NA,NA,NA,NA,NA
"81","GO:0003682","Pastreoides02166",2.04852967627991e-05,0.169814381364474,0.800669869055053,0.26620637694008,0.0479994314928324,0.00331460256981728,0.311355777870018,NA,NA,NA,NA,NA,NA,NA,NA
