"","GO_ID","gene","colors","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"919","GO:0005886","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"920","GO:0005886","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"921","GO:0005886","Pastreoides21353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"922","GO:0005886","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"923","GO:0005886","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"924","GO:0005886","Pastreoides23988","brown",NA,NA,NA,NA,NA,NA,NA,NA
"925","GO:0005886","Pastreoides27101","brown",NA,NA,NA,NA,NA,NA,NA,NA
"926","GO:0005886","Pastreoides27385","brown",NA,NA,NA,NA,NA,NA,NA,NA
"927","GO:0005886","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"928","GO:0005886","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"929","GO:0005886","Pastreoides38542","brown",NA,NA,NA,NA,NA,NA,NA,NA
"930","GO:0005886","Pastreoides35850","brown",NA,NA,NA,NA,NA,NA,NA,NA
"931","GO:0005886","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"932","GO:0005886","Pastreoides37751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"933","GO:0005886","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"934","GO:0005886","Pastreoides43933","brown",NA,NA,NA,NA,NA,NA,NA,NA
"935","GO:0005886","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"936","GO:0005886","Pastreoides48157","brown",NA,NA,NA,NA,NA,NA,NA,NA
"937","GO:0005886","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"938","GO:0005886","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
"939","GO:0005887","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"940","GO:0005887","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"941","GO:0005887","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"942","GO:0005892","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"943","GO:0005901","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"944","GO:0005902","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"945","GO:0005911","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"946","GO:0005912","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"947","GO:0005923","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"948","GO:0005923","Pastreoides43933","brown",NA,NA,NA,NA,NA,NA,NA,NA
"949","GO:0005923","Pastreoides56760","brown",NA,NA,NA,NA,NA,NA,NA,NA
"950","GO:0005927","Pastreoides29008","brown",NA,NA,NA,NA,NA,NA,NA,NA
"951","GO:0005930","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"952","GO:0005938","Pastreoides17076","brown",NA,NA,NA,NA,NA,NA,NA,NA
"953","GO:0005975","Pastreoides00414","brown",NA,NA,NA,NA,NA,NA,NA,NA
"954","GO:0005975","Pastreoides00437","brown",NA,NA,NA,NA,NA,NA,NA,NA
"955","GO:0005975","Pastreoides00437","brown",NA,NA,NA,NA,NA,NA,NA,NA
"956","GO:0005975","Pastreoides14363","brown",NA,NA,NA,NA,NA,NA,NA,NA
"957","GO:0005975","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"958","GO:0005975","Pastreoides42462","brown",NA,NA,NA,NA,NA,NA,NA,NA
"959","GO:0005975","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"960","GO:0005977","Pastreoides00414","brown",NA,NA,NA,NA,NA,NA,NA,NA
"961","GO:0005978","Pastreoides50146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"962","GO:0006000","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"963","GO:0006003","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"964","GO:0006003","Pastreoides58843","brown",NA,NA,NA,NA,NA,NA,NA,NA
"965","GO:0006006","Pastreoides21353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"966","GO:0006006","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"967","GO:0006007","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"968","GO:0006024","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"969","GO:0006072","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"970","GO:0006072","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"971","GO:0006090","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"972","GO:0006090","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"973","GO:0006091","Pastreoides00414","brown",0.0198289642851315,0.999417794024019,2,3,"generation of precursor metabolites and energy","BP","other metabolic processes","P"
"974","GO:0006091","Pastreoides26449","brown",0.0198289642851315,0.999417794024019,2,3,"generation of precursor metabolites and energy","BP","other metabolic processes","P"
"975","GO:0006094","Pastreoides51631","brown",0.0390091569290591,0.997674889211772,2,4,"gluconeogenesis","BP","other metabolic processes","P"
"976","GO:0006094","Pastreoides51631","brown",0.0390091569290591,0.997674889211772,2,4,"gluconeogenesis","BP","other metabolic processes","P"
"977","GO:0006094","Pastreoides42462","brown",0.0390091569290591,0.997674889211772,2,4,"gluconeogenesis","BP","other metabolic processes","P"
"978","GO:0006096","Pastreoides42462","brown",NA,NA,NA,NA,NA,NA,NA,NA
"979","GO:0006099","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"980","GO:0006099","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"981","GO:0006104","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"982","GO:0006104","Pastreoides21374","brown",NA,NA,NA,NA,NA,NA,NA,NA
"983","GO:0006107","Pastreoides51631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"984","GO:0006110","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"985","GO:0006177","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"986","GO:0006189","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"987","GO:0006189","Pastreoides06499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"988","GO:0006260","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"989","GO:0006260","Pastreoides44320","brown",NA,NA,NA,NA,NA,NA,NA,NA
"990","GO:0006260","Pastreoides44320","brown",NA,NA,NA,NA,NA,NA,NA,NA
"991","GO:0006260","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"992","GO:0006260","Pastreoides64459","brown",NA,NA,NA,NA,NA,NA,NA,NA
"993","GO:0006278","Pastreoides20913","brown",NA,NA,NA,NA,NA,NA,NA,NA
"994","GO:0006278","Pastreoides24323","brown",NA,NA,NA,NA,NA,NA,NA,NA
"995","GO:0006278","Pastreoides24323","brown",NA,NA,NA,NA,NA,NA,NA,NA
"996","GO:0006281","Pastreoides21090","brown",NA,NA,NA,NA,NA,NA,NA,NA
"997","GO:0006281","Pastreoides21090","brown",NA,NA,NA,NA,NA,NA,NA,NA
"998","GO:0006301","Pastreoides01041","brown",NA,NA,NA,NA,NA,NA,NA,NA
"999","GO:0006310","Pastreoides02787","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1000","GO:0006310","Pastreoides02787","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1001","GO:0006310","Pastreoides02787","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1002","GO:0006313","Pastreoides20913","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1003","GO:0006325","Pastreoides38349","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1004","GO:0006334","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1005","GO:0006337","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1006","GO:0006338","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1007","GO:0006338","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1008","GO:0006338","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1009","GO:0006346","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1010","GO:0006352","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1011","GO:0006355","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1012","GO:0006355","Pastreoides03971","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1013","GO:0006355","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1014","GO:0006357","Pastreoides03826","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1015","GO:0006357","Pastreoides03971","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1016","GO:0006359","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1017","GO:0006364","Pastreoides02208","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1018","GO:0006366","Pastreoides18624","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1019","GO:0006366","Pastreoides18624","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1020","GO:0006366","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1021","GO:0006368","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1022","GO:0006378","Pastreoides01041","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1023","GO:0006401","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1024","GO:0006412","Pastreoides21450","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1025","GO:0006412","Pastreoides21450","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1026","GO:0006418","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1027","GO:0006422","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1028","GO:0006422","Pastreoides27424","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1029","GO:0006446","Pastreoides00166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1030","GO:0006457","Pastreoides16012","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1031","GO:0006464","Pastreoides17040","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1032","GO:0006468","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1033","GO:0006468","Pastreoides00238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1034","GO:0006468","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1035","GO:0006468","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1036","GO:0006468","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1037","GO:0006468","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1038","GO:0006468","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1039","GO:0006468","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1040","GO:0006468","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1041","GO:0006468","Pastreoides56593","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1042","GO:0006486","Pastreoides13592","brown",0.0129760168566332,0.998950289967686,3,7,"protein glycosylation","BP","protein metabolism","P"
"1043","GO:0006486","Pastreoides12664","brown",0.0129760168566332,0.998950289967686,3,7,"protein glycosylation","BP","protein metabolism","P"
"1044","GO:0006486","Pastreoides47106","brown",0.0129760168566332,0.998950289967686,3,7,"protein glycosylation","BP","protein metabolism","P"
"1045","GO:0006487","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1046","GO:0006508","Pastreoides02968","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1047","GO:0006508","Pastreoides02968","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1048","GO:0006508","Pastreoides03020","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1049","GO:0006508","Pastreoides03239","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1050","GO:0006511","Pastreoides03819","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1051","GO:0006511","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1052","GO:0006511","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1053","GO:0006511","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1054","GO:0006534","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1055","GO:0006536","Pastreoides32099","brown",0.00743224064790811,1,2,2,"glutamate metabolic process","BP","other metabolic processes","P"
"1056","GO:0006536","Pastreoides13586","brown",0.00743224064790811,1,2,2,"glutamate metabolic process","BP","other metabolic processes","P"
"1057","GO:0006561","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1058","GO:0006561","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1059","GO:0006592","Pastreoides13586","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1060","GO:0006606","Pastreoides20277","brown",0.0365239535851296,0.995096897116223,3,9,"protein import into nucleus","BP","transport","P"
"1061","GO:0006606","Pastreoides04970","brown",0.0365239535851296,0.995096897116223,3,9,"protein import into nucleus","BP","transport","P"
"1062","GO:0006606","Pastreoides36330","brown",0.0365239535851296,0.995096897116223,3,9,"protein import into nucleus","BP","transport","P"
"1063","GO:0006623","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1064","GO:0006623","Pastreoides22094","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1065","GO:0006629","Pastreoides03047","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1066","GO:0006633","Pastreoides15712","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1067","GO:0006635","Pastreoides26449","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1068","GO:0006661","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1069","GO:0006685","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1070","GO:0006685","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1071","GO:0006725","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1072","GO:0006734","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1073","GO:0006744","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1074","GO:0006744","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1075","GO:0006750","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1076","GO:0006750","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1077","GO:0006777","Pastreoides15480","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1078","GO:0006790","Pastreoides00715","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1079","GO:0006796","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1080","GO:0006805","Pastreoides23785","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1081","GO:0006810","Pastreoides02413","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1082","GO:0006810","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1083","GO:0006811","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1084","GO:0006811","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1085","GO:0006811","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1086","GO:0006813","Pastreoides11868","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1087","GO:0006816","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1088","GO:0006816","Pastreoides29423","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1089","GO:0006829","Pastreoides11082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1090","GO:0006869","Pastreoides01630","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1091","GO:0006869","Pastreoides09911","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1092","GO:0006869","Pastreoides53499","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1093","GO:0006886","Pastreoides14527","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1094","GO:0006886","Pastreoides13607","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1095","GO:0006886","Pastreoides12664","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1096","GO:0006886","Pastreoides12664","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1097","GO:0006886","Pastreoides27332","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1098","GO:0006886","Pastreoides07589","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1099","GO:0006886","Pastreoides13607","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1100","GO:0006886","Pastreoides22094","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1101","GO:0006886","Pastreoides45686","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1102","GO:0006886","Pastreoides03295","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1103","GO:0006886","Pastreoides27332","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1104","GO:0006886","Pastreoides03540","brown",0.00213853912527573,0.999508849801061,9,35,"intracellular protein transport","BP","transport","P"
"1105","GO:0006888","Pastreoides45686","brown",0.00487988738048492,0.999558406248998,4,9,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP","transport","P"
"1106","GO:0006888","Pastreoides14527","brown",0.00487988738048492,0.999558406248998,4,9,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP","transport","P"
"1107","GO:0006888","Pastreoides42565","brown",0.00487988738048492,0.999558406248998,4,9,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP","transport","P"
"1108","GO:0006888","Pastreoides13607","brown",0.00487988738048492,0.999558406248998,4,9,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP","transport","P"
"1109","GO:0006890","Pastreoides12664","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1110","GO:0006890","Pastreoides13607","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1111","GO:0006891","Pastreoides13607","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1112","GO:0006892","Pastreoides07589","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1113","GO:0006897","Pastreoides05354","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1114","GO:0006897","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1115","GO:0006897","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1116","GO:0006897","Pastreoides30636","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1117","GO:0006898","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1118","GO:0006910","Pastreoides15934","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1119","GO:0006914","Pastreoides03819","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1120","GO:0006915","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1121","GO:0006915","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1122","GO:0006915","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1123","GO:0006928","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1124","GO:0006935","Pastreoides03357","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1125","GO:0006935","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1126","GO:0006937","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1127","GO:0006950","Pastreoides23140","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1128","GO:0006950","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1129","GO:0006950","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1130","GO:0006952","Pastreoides09651","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1131","GO:0006952","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1132","GO:0006955","Pastreoides15934","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1133","GO:0006955","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1134","GO:0006959","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1135","GO:0006959","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1136","GO:0006973","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1137","GO:0006975","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1138","GO:0006996","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1139","GO:0006996","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1140","GO:0006996","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1141","GO:0006996","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1142","GO:0006996","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1143","GO:0006997","Pastreoides24898","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1144","GO:0007005","Pastreoides08353","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1145","GO:0007009","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1146","GO:0007010","Pastreoides21356","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1147","GO:0007010","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1148","GO:0007015","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1149","GO:0007015","Pastreoides30277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1150","GO:0007018","Pastreoides13753","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1151","GO:0007018","Pastreoides13753","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1152","GO:0007029","Pastreoides45686","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1153","GO:0007030","Pastreoides12664","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1154","GO:0007030","Pastreoides45686","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1155","GO:0007033","Pastreoides03540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1156","GO:0007041","Pastreoides07589","brown",NA,NA,NA,NA,NA,NA,NA,NA
"1157","GO:0007043","Pastreoides43146","brown",0.0270182884312843,0.996915162458776,3,8,"cell-cell junction assembly","BP","cell organization and biogenesis","P"
