"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"261","GO:0010044","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,0.0295706977853331,0.999708957178819,1,3,"response to aluminum ion","BP","other biological processes","P"
"262","GO:0010217","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,0.0104420943154612,1,1,1,"cellular aluminum ion homeostasis","BP","other biological processes","P"
"263","GO:0010328","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,0.0104420943154612,1,1,1,"auxin influx transmembrane transporter activity","MF","transporter activity","F"
"264","GO:0010329","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,0.0104420943154612,1,1,1,"auxin efflux transmembrane transporter activity","MF","transporter activity","F"
"265","GO:0010468","Pastreoides01939",5.81561199800972e-48,0.976416538905755,0.867926454383439,0.834389247568437,0.917693843664586,0.315597433359904,0.0329502281074277,NA,NA,NA,NA,NA,NA,NA,NA
"266","GO:0010605","Pastreoides41700",0.064702591682976,0.000866385142605649,0.062734259347035,0.0267029381134405,0.274749555808394,0.980333620551171,0.000507118973903671,NA,NA,NA,NA,NA,NA,NA,NA
"267","GO:0010763","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,NA,NA,NA,NA,NA,NA,NA,NA
"268","GO:0010838","Pastreoides02486",0.00155899268137436,0.000175287400309534,0.000284527536354058,0.606837854069665,0.232666617618326,0.00417847473652389,0.00860870419621057,0.0498365647624191,0.999000921790372,1,5,"positive regulation of keratinocyte proliferation","BP","cell cycle and proliferation","P"
"269","GO:0010874","Pastreoides21320",0.518198279099194,0.792539786078516,0.869848341082101,0.212448534828121,0.22852151647063,0.569204516714464,0.0371640061211124,0.0095875588463448,1,1,1,"regulation of cholesterol efflux","BP","transport","P"
"270","GO:0014909","Pastreoides09298",0.987799490818095,0.559431934575804,0.952468122915206,0.811532506559973,0.810408092726873,0.782489083705882,0.0155819392887026,0.00997607169022737,1,1,1,"smooth muscle cell migration","BP","other biological processes","P"
