Sample.ID	Meth_Status	Feature	counts	Coral.ID	History	LifeStage	Group	Origin	Treatment	Transplant	Col_Life
555	L-1093	Unmethylated	CDS	702847	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
556	L-1093	Unmethylated	Introns	1660447	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
557	L-1093	Unmethylated	All_Flanks	960204	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
558	L-1093	Unmethylated	Upstream_Flanks	538593	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
559	L-1093	Unmethylated	Intergenic	5187450	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
560	L-1093	Unmethylated	Downstream_Flanks	421611	R-19-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-19-A_Larvae
561	L-1257	All_CpGs	Gene	3417373	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
562	L-1257	All_CpGs	CDS	941011	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
563	L-1257	All_CpGs	Introns	2465729	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
564	L-1257	All_CpGs	All_Flanks	1332640	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
565	L-1257	All_CpGs	Upstream_Flanks	747007	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
566	L-1257	All_CpGs	Intergenic	7450438	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
567	L-1257	All_CpGs	Downstream_Flanks	585633	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
568	L-1257	Methylated	Gene	417656	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
569	L-1257	Methylated	CDS	85887	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
570	L-1257	Methylated	Introns	335683	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
571	L-1257	Methylated	All_Flanks	67429	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
572	L-1257	Methylated	Upstream_Flanks	36345	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
573	L-1257	Methylated	Intergenic	625692	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
574	L-1257	Methylated	Downstream_Flanks	31084	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
575	L-1257	Sparsely_Methylated	Gene	149521	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
576	L-1257	Sparsely_Methylated	CDS	37159	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
577	L-1257	Sparsely_Methylated	Introns	112646	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
578	L-1257	Sparsely_Methylated	All_Flanks	55473	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
579	L-1257	Sparsely_Methylated	Upstream_Flanks	30622	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
580	L-1257	Sparsely_Methylated	Intergenic	332468	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
581	L-1257	Sparsely_Methylated	Downstream_Flanks	24851	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
582	L-1257	Unmethylated	Gene	2850196	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
583	L-1257	Unmethylated	CDS	817965	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
584	L-1257	Unmethylated	Introns	2017400	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
585	L-1257	Unmethylated	All_Flanks	1209738	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
586	L-1257	Unmethylated	Upstream_Flanks	680040	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
587	L-1257	Unmethylated	Intergenic	6492278	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
588	L-1257	Unmethylated	Downstream_Flanks	529698	P-19-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-19-A_Larvae
589	L-1263	All_CpGs	Gene	3215256	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
590	L-1263	All_CpGs	CDS	886159	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
591	L-1263	All_CpGs	Introns	2317777	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
592	L-1263	All_CpGs	All_Flanks	1226623	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
593	L-1263	All_CpGs	Upstream_Flanks	683400	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
594	L-1263	All_CpGs	Intergenic	6860359	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
595	L-1263	All_CpGs	Downstream_Flanks	543223	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
596	L-1263	Methylated	Gene	357484	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
597	L-1263	Methylated	CDS	75479	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
598	L-1263	Methylated	Introns	285507	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
599	L-1263	Methylated	All_Flanks	55556	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
600	L-1263	Methylated	Upstream_Flanks	29925	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
601	L-1263	Methylated	Intergenic	528096	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
602	L-1263	Methylated	Downstream_Flanks	25631	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
603	L-1263	Sparsely_Methylated	Gene	179356	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
604	L-1263	Sparsely_Methylated	CDS	41882	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
605	L-1263	Sparsely_Methylated	Introns	137655	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
606	L-1263	Sparsely_Methylated	All_Flanks	66119	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
607	L-1263	Sparsely_Methylated	Upstream_Flanks	36595	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
608	L-1263	Sparsely_Methylated	Intergenic	394681	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
609	L-1263	Sparsely_Methylated	Downstream_Flanks	29524	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
610	L-1263	Unmethylated	Gene	2678416	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
611	L-1263	Unmethylated	CDS	768798	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
612	L-1263	Unmethylated	Introns	1894615	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
613	L-1263	Unmethylated	All_Flanks	1104948	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
614	L-1263	Unmethylated	Upstream_Flanks	616880	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
615	L-1263	Unmethylated	Intergenic	5937582	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
616	L-1263	Unmethylated	Downstream_Flanks	488068	R-7-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-7-A_Larvae
617	L-562	All_CpGs	Gene	1832809	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
618	L-562	All_CpGs	CDS	603092	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
619	L-562	All_CpGs	Introns	1221770	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
620	L-562	All_CpGs	All_Flanks	691394	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
621	L-562	All_CpGs	Upstream_Flanks	390592	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
622	L-562	All_CpGs	Intergenic	3781126	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
623	L-562	All_CpGs	Downstream_Flanks	300802	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
624	L-562	Methylated	Gene	157124	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
625	L-562	Methylated	CDS	42876	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
626	L-562	Methylated	Introns	116166	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
627	L-562	Methylated	All_Flanks	24429	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
628	L-562	Methylated	Upstream_Flanks	12898	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
629	L-562	Methylated	Intergenic	232864	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
630	L-562	Methylated	Downstream_Flanks	11531	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
631	L-562	Sparsely_Methylated	Gene	89008	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
632	L-562	Sparsely_Methylated	CDS	26438	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
633	L-562	Sparsely_Methylated	Introns	62571	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
634	L-562	Sparsely_Methylated	All_Flanks	31617	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
635	L-562	Sparsely_Methylated	Upstream_Flanks	17919	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
636	L-562	Sparsely_Methylated	Intergenic	187317	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
637	L-562	Sparsely_Methylated	Downstream_Flanks	13698	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
638	L-562	Unmethylated	Gene	1586677	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
639	L-562	Unmethylated	CDS	533778	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
640	L-562	Unmethylated	Introns	1043033	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
641	L-562	Unmethylated	All_Flanks	635348	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
642	L-562	Unmethylated	Upstream_Flanks	359775	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
643	L-562	Unmethylated	Intergenic	3360945	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
644	L-562	Unmethylated	Downstream_Flanks	275573	R-5-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-5-A_Larvae
645	L-571	All_CpGs	Gene	2871151	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
646	L-571	All_CpGs	CDS	819447	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
647	L-571	All_CpGs	Introns	2041119	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
648	L-571	All_CpGs	All_Flanks	1086986	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
649	L-571	All_CpGs	Upstream_Flanks	608574	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
650	L-571	All_CpGs	Intergenic	6061416	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
651	L-571	All_CpGs	Downstream_Flanks	478412	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
652	L-571	Methylated	Gene	303845	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
653	L-571	Methylated	CDS	66996	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
654	L-571	Methylated	Introns	239897	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
655	L-571	Methylated	All_Flanks	46336	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
656	L-571	Methylated	Upstream_Flanks	24610	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
657	L-571	Methylated	Intergenic	445774	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
658	L-571	Methylated	Downstream_Flanks	21726	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
659	L-571	Sparsely_Methylated	Gene	131426	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
660	L-571	Sparsely_Methylated	CDS	32298	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
661	L-571	Sparsely_Methylated	Introns	99342	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
662	L-571	Sparsely_Methylated	All_Flanks	46524	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
663	L-571	Sparsely_Methylated	Upstream_Flanks	25749	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
664	L-571	Sparsely_Methylated	Intergenic	282279	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
665	L-571	Sparsely_Methylated	Downstream_Flanks	20775	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
666	L-571	Unmethylated	Gene	2435880	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
667	L-571	Unmethylated	CDS	720153	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
668	L-571	Unmethylated	Introns	1701880	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
669	L-571	Unmethylated	All_Flanks	994126	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
670	L-571	Unmethylated	Upstream_Flanks	558215	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
671	L-571	Unmethylated	Intergenic	5333363	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
672	L-571	Unmethylated	Downstream_Flanks	435911	R-11-A	Rim-Heated-Patch	Larvae	L-RHP	Rim	Heated	Patch	R-11-A_Larvae
673	L-661	All_CpGs	Gene	2482095	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
674	L-661	All_CpGs	CDS	740761	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
675	L-661	All_CpGs	Introns	1731742	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
676	L-661	All_CpGs	All_Flanks	937627	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
677	L-661	All_CpGs	Upstream_Flanks	529732	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
678	L-661	All_CpGs	Intergenic	5220242	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
679	L-661	All_CpGs	Downstream_Flanks	407895	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
680	L-661	Methylated	Gene	262238	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
681	L-661	Methylated	CDS	61025	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
682	L-661	Methylated	Introns	203987	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
683	L-661	Methylated	All_Flanks	40690	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
684	L-661	Methylated	Upstream_Flanks	21777	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
685	L-661	Methylated	Intergenic	387846	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
686	L-661	Methylated	Downstream_Flanks	18913	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
687	L-661	Sparsely_Methylated	Gene	123083	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
688	L-661	Sparsely_Methylated	CDS	31759	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
689	L-661	Sparsely_Methylated	Introns	91415	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
690	L-661	Sparsely_Methylated	All_Flanks	43216	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
691	L-661	Sparsely_Methylated	Upstream_Flanks	24153	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
692	L-661	Sparsely_Methylated	Intergenic	258728	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
693	L-661	Sparsely_Methylated	Downstream_Flanks	19063	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
694	L-661	Unmethylated	Gene	2096774	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
695	L-661	Unmethylated	CDS	647977	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
696	L-661	Unmethylated	Introns	1436340	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
697	L-661	Unmethylated	All_Flanks	853721	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
698	L-661	Unmethylated	Upstream_Flanks	483802	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
699	L-661	Unmethylated	Intergenic	4573668	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
700	L-661	Unmethylated	Downstream_Flanks	369919	R-9-A	Rim-Ambient-Patch	Larvae	L-RAP	Rim	Ambient	Patch	R-9-A_Larvae
701	L-704	All_CpGs	Gene	2699045	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
702	L-704	All_CpGs	CDS	790854	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
703	L-704	All_CpGs	Introns	1899086	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
704	L-704	All_CpGs	All_Flanks	1021426	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
705	L-704	All_CpGs	Upstream_Flanks	573045	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
706	L-704	All_CpGs	Intergenic	5742762	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
707	L-704	All_CpGs	Downstream_Flanks	448381	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
708	L-704	Methylated	Gene	321774	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
709	L-704	Methylated	CDS	71340	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
710	L-704	Methylated	Introns	253487	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
711	L-704	Methylated	All_Flanks	52269	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
712	L-704	Methylated	Upstream_Flanks	28349	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
713	L-704	Methylated	Intergenic	484990	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
714	L-704	Methylated	Downstream_Flanks	23920	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
715	L-704	Sparsely_Methylated	Gene	143745	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
716	L-704	Sparsely_Methylated	CDS	38598	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
717	L-704	Sparsely_Methylated	Introns	105085	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
718	L-704	Sparsely_Methylated	All_Flanks	53266	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
719	L-704	Sparsely_Methylated	Upstream_Flanks	29782	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
720	L-704	Sparsely_Methylated	Intergenic	314670	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
721	L-704	Sparsely_Methylated	Downstream_Flanks	23484	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
722	L-704	Unmethylated	Gene	2233526	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
723	L-704	Unmethylated	CDS	680916	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
724	L-704	Unmethylated	Introns	1540514	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
725	L-704	Unmethylated	All_Flanks	915891	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
726	L-704	Unmethylated	Upstream_Flanks	514914	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
727	L-704	Unmethylated	Intergenic	4943102	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
728	L-704	Unmethylated	Downstream_Flanks	400977	P-15-A	Patch-Heated-Patch	Larvae	L-PHP	Patch	Heated	Patch	P-15-A_Larvae
729	L-728	All_CpGs	Gene	913948	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
730	L-728	All_CpGs	CDS	357394	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
731	L-728	All_CpGs	Introns	553289	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
732	L-728	All_CpGs	All_Flanks	328343	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
733	L-728	All_CpGs	Upstream_Flanks	184807	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
734	L-728	All_CpGs	Intergenic	1837199	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
735	L-728	All_CpGs	Downstream_Flanks	143536	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
736	L-728	Methylated	Gene	79369	P-6-A	Patch-Ambient-Patch	Larvae	L-PAP	Patch	Ambient	Patch	P-6-A_Larvae
